Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,4.36318,1,20,4.35262,1,20,3.58748,1,16,0,0,0,0.00503313,0.00481,0.00530333,0.00503313,0.00485333,0.00523333,0.00901479,0.00842333,0.00938667,0.00901479,0.00845333,0.00953667,1.79109,1.79109,4.5528
0.010,4.39622,1,22,4.37461,1,20,3.56935,1,17,0,0,0,0.0100071,0.00965667,0.0101967,0.0100069,0.00964667,0.01039,0.0181071,0.0176567,0.0190767,0.0181071,0.01748,0.01876,1.80943,1.80946,4.54661
0.015,4.41287,1,21,4.37968,1,20,3.59494,1,20,0,0,0,0.0149985,0.0147133,0.0155233,0.0149981,0.0148167,0.01522,0.0269394,0.0256067,0.0280867,0.026939,0.02633,0.0278433,1.79613,1.79616,4.55847
0.020,4.43317,1,30,4.38656,1,23,3.59472,1,20,0,0,0,0.019986,0.01961,0.02052,0.0199856,0.01966,0.0203033,0.0358335,0.03493,0.03684,0.0358331,0.0350033,0.03669,1.79293,1.79294,4.55796
0.025,4.46137,1,26,4.40229,1,26,3.6053,1,24,0,0,0,0.0249837,0.0244333,0.0254267,0.024984,0.0247,0.0254733,0.0448033,0.0432067,0.0459867,0.0448044,0.0433767,0.04618,1.7933,1.79333,4.56313
0.030,4.4855,1,32,4.4078,1,28,3.59914,1,28,0,0,0,0.0300242,0.0295467,0.03048,0.030024,0.0292733,0.0305967,0.0540175,0.05332,0.0554333,0.0540173,0.05254,0.0554367,1.79913,1.79914,4.55414
0.035,4.53294,1,40,4.44085,1,32,3.63159,1,28,0,0,0,0.0350258,0.03456,0.0356267,0.0350256,0.0344667,0.0356367,0.0631567,0.0616533,0.06481,0.0631565,0.06177,0.0643333,1.80315,1.80315,4.57471
0.040,4.57131,1,31,4.45568,1,25,3.65258,1,24,0,0,0,0.0400277,0.03946,0.04073,0.0400275,0.03949,0.0405033,0.0721635,0.0709767,0.07374,0.0721642,0.07009,0.0736167,1.80284,1.80286,4.57486
0.045,4.5963,1,37,4.46614,1,25,3.66044,1,25,0,0,0,0.0450169,0.0439567,0.0456967,0.0450173,0.0445133,0.0458567,0.0811485,0.0793167,0.08211,0.0811494,0.0791133,0.0825967,1.80262,1.80263,4.57782
0.050,4.65063,1,44,4.48962,1,26,3.69346,1,24,0,0,0,0.0499998,0.0493,0.0506933,0.0499996,0.0491,0.0508833,0.0900577,0.0887133,0.0915567,0.0900577,0.0884933,0.0920333,1.80116,1.80117,4.59119
0.055,4.69271,1,37,4.50748,1,28,3.70854,1,28,0,0,0,0.0550015,0.05412,0.0556867,0.0550015,0.05423,0.05599,0.0989573,0.0961867,0.101667,0.0989569,0.0973667,0.10109,1.79918,1.79917,4.59726
0.060,4.74974,1,38,4.53046,1,30,3.73942,1,30,0,0,0,0.0599671,0.0591933,0.0606667,0.0599673,0.0593167,0.0608333,0.107884,0.10628,0.110047,0.107884,0.10633,0.110247,1.79905,1.79905,4.60594
0.065,4.79251,1,46,4.54688,1,29,3.76006,1,29,0,0,0,0.0650215,0.0644433,0.06613,0.0650215,0.0643067,0.06615,0.116787,0.114973,0.119243,0.116787,0.114763,0.11975,1.79613,1.79613,4.61751
0.070,4.84024,1,67,4.55986,1,28,3.76512,1,27,0,0,0,0.0699785,0.0688767,0.0706767,0.069979,0.0693367,0.07104,0.125762,0.123223,0.12785,0.125762,0.123577,0.129007,1.79715,1.79714,4.61784
0.075,4.89821,1,51,4.58497,1,30,3.78728,1,26,0,0,0,0.0749754,0.0739667,0.0760933,0.0749754,0.0743267,0.0759933,0.134679,0.132943,0.137253,0.134678,0.132207,0.137433,1.79631,1.79629,4.63302
0.080,4.96685,1,53,4.60809,1,35,3.80755,1,31,0,0,0,0.0799906,0.0789433,0.0806033,0.0799902,0.0791967,0.0808833,0.143754,0.1418,0.145303,0.143754,0.14093,0.14601,1.79713,1.79714,4.6387
0.085,5.04747,1,51,4.6322,1,32,3.83262,1,32,0,0,0,0.0850135,0.0841767,0.08594,0.0850131,0.0843733,0.0859067,0.152908,0.15066,0.154753,0.152905,0.150477,0.154637,1.79864,1.7986,4.64606
0.090,5.12525,1,59,4.65273,1,32,3.85528,1,31,0,0,0,0.0900248,0.0892033,0.09142,0.090026,0.0891133,0.0911633,0.16201,0.159603,0.16706,0.162013,0.15898,0.163893,1.79961,1.79962,4.64958
0.095,5.20782,1,70,4.67335,1,38,3.87569,1,38,0,0,0,0.0950098,0.0942767,0.09608,0.09501,0.0940267,0.0964033,0.170997,0.16884,0.173027,0.170998,0.16776,0.17343,1.79979,1.79979,4.65805
0.100,5.28457,1,61,4.69638,1,36,3.89342,1,32,0,0,0,0.100001,0.0992933,0.10096,0.100001,0.09872,0.10145,0.180058,0.177937,0.182947,0.180059,0.17672,0.18333,1.80056,1.80057,4.66346
0.105,5.40463,1,82,4.72924,1,32,3.93657,1,28,0,0,0,0.105056,0.104367,0.105867,0.105056,0.103987,0.106643,0.189182,0.1872,0.191547,0.18918,0.186237,0.192577,1.80077,1.80076,4.67508
0.110,5.50593,1,73,4.75369,1,35,3.95631,1,33,0,0,0,0.110075,0.108663,0.11093,0.110076,0.109257,0.111747,0.198212,0.19493,0.200707,0.198213,0.196167,0.202413,1.80071,1.80069,4.68612
0.115,5.64079,1,69,4.78124,1,44,3.98794,1,44,0,0,0,0.115057,0.113993,0.11592,0.115056,0.113953,0.11677,0.207168,0.20457,0.210507,0.207164,0.204097,0.21237,1.80056,1.80056,4.6942
0.120,5.80027,1,88,4.81121,1,37,4.01761,1,37,0,0,0,0.120091,0.11929,0.121323,0.120092,0.119157,0.122063,0.216163,0.21313,0.21876,0.216169,0.213493,0.221263,1.8,1.80002,4.70366
0.125,5.96231,1,94,4.83849,1,39,4.04577,1,39,0,0,0,0.125085,0.12432,0.126297,0.125084,0.12381,0.126907,0.22529,0.223193,0.229163,0.225285,0.222693,0.23032,1.80109,1.80108,4.70939
0.130,6.15362,1,95,4.87152,1,41,4.08276,1,38,0,0,0,0.130036,0.12924,0.131267,0.130035,0.128733,0.13154,0.23412,0.231557,0.23707,0.23412,0.231663,0.238673,1.80043,1.80045,4.72282
0.135,6.31315,1,100,4.89571,1,39,4.09887,1,39,0,0,0,0.135046,0.134093,0.136103,0.135047,0.13397,0.13686,0.243109,0.241307,0.245997,0.24311,0.241153,0.24814,1.80019,1.80019,4.72952
0.140,6.57723,1,119,4.92482,1,40,4.13151,1,40,0,0,0,0.140089,0.13944,0.141097,0.140088,0.13869,0.142097,0.252135,0.24934,0.25455,0.252132,0.25004,0.257657,1.79982,1.79981,4.73351
0.145,6.89232,1,157,4.97297,1,47,4.17605,1,43,0,0,0,0.145101,0.143857,0.14625,0.145101,0.143967,0.14687,0.261322,0.259377,0.263003,0.261323,0.259283,0.266137,1.80097,1.80097,4.7498
0.150,7.12758,1,119,4.99483,1,41,4.19925,1,38,0,0,0,0.150073,0.148857,0.15121,0.150075,0.148753,0.15162,0.270177,0.26602,0.273463,0.270179,0.267673,0.274967,1.80031,1.8003,4.75592
0.155,7.55198,1,158,5.03128,1,44,4.24294,1,40,0,0,0,0.155095,0.153963,0.155983,0.155096,0.153553,0.156497,0.279321,0.275037,0.28224,0.279326,0.276473,0.284243,1.80096,1.80099,4.75915
