Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,4.07935,1,20,4.07935,1,20,3.31631,1,16,0,0,0,0.00503313,0.00481,0.00530333,0.00503292,0.00485333,0.00523333,0.00901479,0.00842333,0.00938667,0.00901458,0.00845333,0.00953333,1.79109,1.79113,4.28358
0.010,4.09502,1,20,4.09491,1,20,3.28804,1,16,0,0,0,0.0100071,0.00965667,0.0101967,0.0100069,0.00964667,0.01039,0.0181071,0.0176567,0.0190767,0.0181071,0.01748,0.01876,1.80943,1.80946,4.27426
0.015,4.10276,1,20,4.10251,1,20,3.31162,1,20,0,0,0,0.0149985,0.0147133,0.0155233,0.0149983,0.0148167,0.01522,0.0269394,0.0256067,0.0280867,0.0269392,0.02633,0.0278433,1.79613,1.79614,4.29056
0.020,4.12167,1,24,4.12111,1,24,3.32485,1,24,0,0,0,0.019986,0.01961,0.02052,0.0199858,0.01966,0.0203033,0.0358335,0.03493,0.03684,0.0358333,0.0350033,0.03669,1.79293,1.79294,4.30754
0.025,4.1345,1,24,4.13377,1,24,3.33534,1,24,0,0,0,0.0249837,0.0244333,0.0254267,0.024984,0.0247,0.0254733,0.0448033,0.0432067,0.0459867,0.0448044,0.0433767,0.04618,1.7933,1.79333,4.31515
0.030,4.14908,1,22,4.14785,1,22,3.34821,1,20,0,0,0,0.0300242,0.0295467,0.03048,0.0300242,0.0292733,0.0305967,0.0540175,0.05332,0.0554333,0.0540175,0.05254,0.0554367,1.79913,1.79913,4.3177
0.035,4.18555,1,25,4.18367,1,25,3.37828,1,24,0,0,0,0.0350258,0.03456,0.0356267,0.0350254,0.0344667,0.0356367,0.0631567,0.0616533,0.06481,0.0631562,0.06177,0.0643333,1.80315,1.80315,4.34434
0.040,4.20549,1,27,4.20234,1,24,3.39642,1,24,0,0,0,0.0400277,0.03946,0.04073,0.0400275,0.03949,0.0405033,0.0721635,0.0709767,0.07374,0.0721642,0.07009,0.0736167,1.80284,1.80286,4.3548
0.045,4.21956,1,31,4.21622,1,31,3.41049,1,27,0,0,0,0.0450169,0.0439567,0.0456967,0.0450173,0.0445133,0.0458567,0.0811485,0.0793167,0.08211,0.0811494,0.0791133,0.0825967,1.80262,1.80263,4.36706
0.050,4.24908,1,25,4.2438,1,25,3.44259,1,24,0,0,0,0.0499998,0.0493,0.0506933,0.0499996,0.0491,0.0508833,0.0900577,0.0887133,0.0915567,0.0900577,0.0884933,0.0920333,1.80116,1.80117,4.38773
0.055,4.26671,1,29,4.25998,1,28,3.4568,1,28,0,0,0,0.0550015,0.05412,0.0556867,0.0550015,0.05423,0.05599,0.0989573,0.0961867,0.101667,0.0989569,0.0973667,0.10109,1.79918,1.79917,4.40061
0.060,4.28847,1,29,4.28154,1,29,3.49001,1,28,0,0,0,0.0599671,0.0591933,0.0606667,0.0599673,0.0593167,0.0608333,0.107884,0.10628,0.110047,0.107884,0.10633,0.110247,1.79905,1.79904,4.4158
0.065,4.31109,1,29,4.30183,1,29,3.51408,1,29,0,0,0,0.0650215,0.0644433,0.06613,0.0650213,0.0643067,0.06615,0.116787,0.114973,0.119243,0.116787,0.114763,0.11975,1.79613,1.79614,4.4347
0.070,4.32904,1,29,4.31928,1,27,3.51649,1,27,0,0,0,0.0699785,0.0688767,0.0706767,0.0699785,0.0693367,0.07104,0.125762,0.123223,0.12785,0.125762,0.123577,0.129007,1.79715,1.79716,4.44469
