Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,9.34166,2,29,9.3047,2,26,8.50637,2,22,0,0,0,0.00499391,0.00471,0.00536,0.00499401,0.00471,0.00536,0.00895208,0.00824333,0.00963,0.0089524,0.00824333,0.00963,1.7926,1.79263,9.49371
0.010,9.45987,2,35,9.37576,2,25,8.56046,2,21,0,0,0,0.0100062,0.00962333,0.01048,0.010006,0.00962333,0.01048,0.0180378,0.0172933,0.0192367,0.0180374,0.0172933,0.0192367,1.80265,1.80266,9.53128
0.015,9.54782,2,47,9.40931,2,27,8.60582,2,23,0,0,0,0.0150311,0.0145233,0.0156967,0.0150309,0.0145233,0.0156967,0.02704,0.0259333,0.0284833,0.0270396,0.0259333,0.0284833,1.79893,1.79893,9.54466
0.020,9.65469,2,49,9.44544,2,26,8.64999,2,25,0,0,0,0.020063,0.0194867,0.0205667,0.0200632,0.01949,0.0205667,0.0360579,0.0347767,0.0372567,0.0360585,0.0347767,0.0372567,1.79723,1.79725,9.55699
0.025,9.79065,2,66,9.49637,2,29,8.68948,2,26,0,0,0,0.0250671,0.02449,0.0257333,0.0250669,0.0244867,0.0257367,0.0451318,0.0439833,0.0464533,0.045132,0.0439833,0.0464567,1.80044,1.80046,9.57207
0.030,9.9481,2,74,9.5412,2,32,8.73335,2,28,0,0,0,0.0300682,0.02949,0.0307167,0.0300681,0.0294933,0.0307133,0.0541228,0.0526633,0.0563,0.0541223,0.0526667,0.0563,1.8,1.79999,9.58252
0.035,10.1418,2,85,9.60016,2,30,8.79898,2,30,0,0,0,0.0350706,0.0342367,0.0362133,0.0350702,0.0342333,0.0362133,0.0631154,0.0612733,0.06533,0.0631152,0.0612733,0.06533,1.79966,1.79968,9.5968
0.040,10.4049,2,104,9.67291,2,31,8.86996,2,28,0,0,0,0.0400941,0.0389867,0.0411167,0.0400935,0.0389867,0.04112,0.072177,0.0700667,0.0745967,0.0721766,0.0700667,0.0746,1.80019,1.80021,9.61486
0.045,10.7076,2,110,9.72875,2,34,8.92792,2,34,0,0,0,0.0450691,0.04441,0.0457233,0.045068,0.0444133,0.0457233,0.0810798,0.07946,0.0826367,0.0810777,0.0794633,0.0826567,1.79901,1.79901,9.61565
0.050,11.1283,2,179,9.81101,2,35,9.01302,2,31,0,0,0,0.050078,0.04917,0.05091,0.0500775,0.0491633,0.05091,0.090079,0.0880267,0.09225,0.0900784,0.0880167,0.0922467,1.79877,1.79878,9.62301
0.055,11.7612,2,196,9.91598,2,36,9.10712,2,32,0,0,0,0.055088,0.0541533,0.0558567,0.0550875,0.05415,0.05585,0.0990448,0.0965533,0.101737,0.0990439,0.09655,0.10173,1.79794,1.79794,9.64178
0.060,12.6884,2,250,10.0302,2,36,9.23084,2,34,0,0,0,0.0600776,0.0585933,0.0612533,0.0600771,0.05859,0.0612533,0.108018,0.105313,0.110653,0.108017,0.105297,0.110653,1.79797,1.79798,9.64344
0.065,14.3984,2,412,10.1749,2,38,9.36754,2,34,0,0,0,0.0651088,0.0641933,0.06608,0.0651086,0.0641933,0.0660767,0.117103,0.115033,0.120723,0.117102,0.115037,0.120737,1.79857,1.79856,9.6563
0.070,17.4337,2,610,10.3046,2,37,9.50075,2,37,0,0,0,0.0700993,0.0692433,0.0712167,0.0700983,0.06923,0.0712133,0.126046,0.123663,0.128517,0.126045,0.123643,0.12857,1.79811,1.79812,9.6583
0.075,29.3556,2,1381,10.4621,2,42,9.65624,2,39,0,0,0,0.0750159,0.0741757,0.07571,0.0750166,0.0741814,0.0757086,0.134925,0.13265,0.137217,0.134925,0.132661,0.137217,1.79861,1.79861,9.66286
0.080,1648.66,2,32382,10.783,2,40,9.98824,2,40,0,0,0,0.0800144,0.0788657,0.0809929,0.079869,0.0781214,0.0809914,0.143953,0.141529,0.145764,0.143687,0.140221,0.145763,1.7991,1.79904,9.66338
