Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,8.30319,2,30,8.30108,2,30,7.49446,2,29,0,0,0,0.00499391,0.00471,0.00536,0.00499401,0.00471,0.00536,0.00895208,0.00824333,0.00963,0.00895229,0.00824333,0.00963,1.7926,1.79261,8.49618
0.010,8.41512,2,30,8.41151,2,30,7.58258,2,30,0,0,0,0.0100062,0.00962333,0.01048,0.0100061,0.00962333,0.01048,0.0180378,0.0172933,0.0192367,0.0180376,0.0172933,0.0192367,1.80265,1.80265,8.58324
0.015,8.47748,2,32,8.47094,2,32,7.67607,2,30,0,0,0,0.0150311,0.0145233,0.0156967,0.0150309,0.0145233,0.0157,0.02704,0.0259333,0.0284833,0.0270397,0.0259333,0.0284833,1.79893,1.79894,8.6336
0.020,8.57153,2,33,8.56224,2,33,7.76532,2,30,0,0,0,0.020063,0.0194867,0.0205667,0.0200632,0.0194867,0.0205667,0.0360579,0.0347767,0.0372567,0.0360585,0.0347767,0.0372567,1.79723,1.79725,8.71314
0.025,8.65961,2,34,8.64724,2,34,7.84631,2,30,0,0,0,0.0250671,0.02449,0.0257333,0.0250668,0.0244867,0.0257367,0.0451318,0.0439833,0.0464533,0.0451318,0.0439833,0.0464567,1.80044,1.80046,8.78194
0.030,8.74775,2,41,8.73117,2,32,7.93535,2,30,0,0,0,0.0300682,0.02949,0.0307167,0.030068,0.0294933,0.0307133,0.0541228,0.0526633,0.0563,0.0541221,0.0526667,0.0563,1.8,1.79999,8.85361
0.035,8.84148,2,40,8.82091,2,39,8.01971,2,35,0,0,0,0.0350706,0.0342367,0.0362133,0.0350699,0.0342333,0.0362133,0.0631154,0.0612733,0.06533,0.0631142,0.0612733,0.06533,1.79966,1.79967,8.92977
0.040,8.9159,2,40,8.89125,2,39,8.08589,2,39,0,0,0,0.0400941,0.0389867,0.0411167,0.0400936,0.0389867,0.04112,0.072177,0.0700667,0.0745967,0.0721767,0.0700667,0.0746,1.80019,1.8002,8.98725
0.045,8.9975,2,43,8.96755,2,39,8.15702,2,39,0,0,0,0.0450691,0.04441,0.0457233,0.0450686,0.0444133,0.0457233,0.0810798,0.07946,0.0826367,0.0810788,0.0794633,0.0826567,1.79901,1.79901,9.05029
0.050,9.08,2,44,9.04293,2,44,8.23221,2,44,0,0,0,0.050078,0.04917,0.05091,0.0500777,0.0491633,0.05091,0.090079,0.0880267,0.09225,0.0900778,0.0880167,0.0922467,1.79877,1.79876,9.11316
0.055,9.16488,2,54,9.12034,2,44,8.30125,2,44,0,0,0,0.055088,0.0541533,0.0558567,0.0550874,0.0541533,0.0558533,0.0990448,0.0965533,0.101737,0.0990436,0.0965533,0.101733,1.79794,1.79793,9.17727
0.060,9.24709,2,65,9.19432,2,48,8.37364,2,48,0,0,0,0.0600776,0.0585933,0.0612533,0.0600772,0.05859,0.06125,0.108018,0.105313,0.110653,0.108017,0.105297,0.11065,1.79797,1.79798,9.23532
0.065,9.34042,2,64,9.27786,2,50,8.45571,2,50,0,0,0,0.0651088,0.0641933,0.06608,0.0651085,0.0641933,0.0660767,0.117103,0.115033,0.120723,0.117103,0.115037,0.120737,1.79857,1.79858,9.30443
0.070,9.41939,2,67,9.34582,2,46,8.52332,2,44,0,0,0,0.0700993,0.0692433,0.0712167,0.0700992,0.0692467,0.07121,0.126046,0.123663,0.128517,0.126046,0.123673,0.12853,1.79811,1.79811,9.35755
0.075,9.50607,2,78,9.41826,2,48,8.59702,2,46,0,0,0,0.0750704,0.0737167,0.0760867,0.0750702,0.07372,0.07609,0.134952,0.131797,0.13759,0.134951,0.1318,0.13759,1.79767,1.79767,9.41561
0.080,9.58415,2,71,9.48356,2,45,8.65827,2,45,0,0,0,0.0800622,0.0788433,0.08149,0.0800623,0.0788367,0.08149,0.143966,0.141463,0.14713,0.143966,0.14146,0.14713,1.79817,1.79818,9.46638
0.085,9.67978,2,99,9.56079,2,47,8.72326,2,47,0,0,0,0.0850492,0.0838967,0.0865433,0.0850494,0.0838933,0.0865467,0.152894,0.149913,0.155517,0.152894,0.149897,0.155517,1.79771,1.7977,9.5289
0.090,9.76987,2,112,9.63049,2,52,8.80333,2,52,0,0,0,0.0900403,0.0881367,0.0912167,0.0900402,0.0881367,0.0912133,0.161919,0.158543,0.16451,0.161921,0.158537,0.164513,1.7983,1.79832,9.58031
0.095,9.85633,2,107,9.69274,2,54,8.8629,2,52,0,0,0,0.0950421,0.09396,0.0965867,0.095042,0.0939533,0.0965867,0.170904,0.16843,0.17513,0.170903,0.168453,0.175127,1.79819,1.79819,9.62657
0.100,9.93544,2,106,9.75305,2,64,8.92228,2,64,0,0,0,0.100014,0.0985767,0.101243,0.100015,0.0985833,0.101247,0.179775,0.176603,0.18299,0.179778,0.17661,0.183007,1.7975,1.79751,9.67079
