Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,21.5276,2,72,21.2773,2,40,20.4816,2,38,0,0,0,0.00498339,0.00460333,0.00538667,0.00498352,0.00460333,0.00539333,0.0089563,0.00821667,0.00986667,0.00895647,0.00821667,0.00986667,1.79723,1.79722,21.326
0.010,22.4321,2,123,21.5936,2,45,20.8057,2,44,0,0,0,0.00998194,0.00952,0.0106333,0.00998221,0.00951667,0.0106333,0.0179709,0.01678,0.0192467,0.0179714,0.01678,0.0192467,1.80034,1.80034,21.3904
0.015,25.0225,2,304,22.2136,2,55,21.4075,2,53,0,0,0,0.0149825,0.0143067,0.01555,0.0149826,0.0143033,0.01555,0.0269382,0.0256433,0.02851,0.0269377,0.0256467,0.02851,1.79798,1.79794,21.4338
0.020,79.839,2,4173,24.4958,2,74,23.7073,2,71,0,0,0,0.0199912,0.0194783,0.0204867,0.019992,0.0194817,0.0204867,0.0359483,0.0346967,0.03723,0.0359496,0.0347067,0.0372417,1.7982,1.7982,21.4819
0.025,28209.5,2,242037,24.1686,2,74,23.5946,2,70,0,0,0,0.0249953,0.0245557,0.0254214,0.0241033,0.0201557,0.02542,0.0449912,0.0438557,0.0460629,0.0433877,0.03655,0.0460671,1.79999,1.80007,21.5065
