Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,5.15785,1,28,5.15785,1,28,4.36596,1,26,0,0,0,0.00500944,0.00481333,0.00537,0.00500944,0,0.0304233,0.00902426,0.00836,0.0097,0.00902426,0,0.0554967,1.80145,1.80145,5.35272
0.010,5.18192,1,31,5.18183,1,31,4.39772,1,30,0,0,0,0.0100156,0.00958,0.0103633,0.0100157,0,0.0609267,0.0179669,0.0170767,0.01929,0.0179672,0,0.108953,1.79389,1.7939,5.38182
0.015,5.22298,1,40,5.22272,1,40,4.41873,1,40,0,0,0,0.0150248,0.0147433,0.0153633,0.0150247,0,0.0911433,0.0270787,0.02621,0.0282267,0.0270781,0,0.1642,1.80227,1.80224,5.41095
0.020,5.29851,1,44,5.29809,1,44,4.49427,1,40,0,0,0,0.0200294,0.0195733,0.0204833,0.0200293,0,0.12132,0.0361017,0.03482,0.03747,0.0361016,0,0.219287,1.80243,1.80244,5.48327
0.025,5.35657,1,48,5.35582,1,48,4.55782,1,45,0,0,0,0.0250398,0.02455,0.02571,0.0250399,0,0.151957,0.045065,0.0431633,0.04679,0.0450645,0,0.273597,1.79973,1.79971,5.54052
0.030,5.43688,1,55,5.43586,1,55,4.64381,1,51,0,0,0,0.0300205,0.0293167,0.03071,0.0300201,0,0.182337,0.053939,0.05216,0.05671,0.0539376,0,0.32771,1.79674,1.79672,5.61978
0.035,5.53217,1,52,5.53057,1,52,4.7341,1,49,0,0,0,0.0350522,0.0343233,0.0359,0.0350523,0,0.211763,0.0629789,0.0616333,0.0645833,0.0629789,0,0.38248,1.79672,1.79671,5.71049
0.040,5.63694,1,64,5.63457,1,64,4.83643,1,60,0,0,0,0.040068,0.0390933,0.0406967,0.0400677,0,0.24242,0.0720991,0.0704867,0.0734233,0.0720981,0,0.437227,1.79942,1.79941,5.80837
0.045,5.77117,1,66,5.76815,1,66,4.96266,1,66,0,0,0,0.0450581,0.0442933,0.0457767,0.0450575,0,0.273347,0.0811127,0.0797533,0.0828533,0.0811109,0,0.49208,1.80018,1.80016,5.93654
0.050,5.92709,1,61,5.92303,1,61,5.12615,1,61,0,0,0,0.0500217,0.0487567,0.0509467,0.0500213,0,0.302177,0.0900502,0.0881833,0.09202,0.0900506,0,0.543033,1.80022,1.80024,6.08643
0.055,6.08676,1,78,6.0819,1,78,5.27301,1,78,0,0,0,0.0550323,0.0539667,0.0556767,0.0550316,0,0.333097,0.0991091,0.0962733,0.10075,0.099109,0,0.598587,1.80093,1.80095,6.23933
0.060,6.24987,1,80,6.2437,1,80,5.4449,1,80,0,0,0,0.0600379,0.0593933,0.0606533,0.0600388,0,0.362933,0.108072,0.106227,0.109853,0.108074,0,0.652833,1.80006,1.80007,6.39651
0.065,6.44676,1,70,6.43785,1,70,5.64523,1,70,0,0,0,0.0650536,0.06429,0.06615,0.0650533,0,0.392903,0.117117,0.115213,0.119887,0.117115,0,0.706733,1.80032,1.80029,6.58375
0.070,6.67173,1,78,6.66117,1,78,5.86214,1,78,0,0,0,0.0700849,0.0689333,0.07118,0.070086,0,0.424117,0.126167,0.122813,0.1305,0.12617,0,0.761663,1.8002,1.80021,6.80045
0.075,6.88517,1,83,6.87227,1,83,6.06995,1,83,0,0,0,0.0750781,0.0741533,0.0764,0.0750783,0,0.454313,0.135155,0.133503,0.1391,0.135156,0,0.817163,1.80019,1.8002,7.00564
0.080,7.15547,1,89,7.1387,1,89,6.34005,1,89,0,0,0,0.0800624,0.0790333,0.08136,0.0800637,0,0.48383,0.14403,0.141993,0.147117,0.144033,0,0.870887,1.79897,1.79898,7.26489
0.085,7.44701,1,87,7.42631,1,87,6.62576,1,87,0,0,0,0.085074,0.08423,0.0861,0.0850806,0,0.51326,0.152955,0.150533,0.155413,0.152967,0,0.923993,1.7979,1.79791,7.54406
0.090,7.73779,1,80,7.71279,1,80,6.90867,1,80,0,0,0,0.0900288,0.0886833,0.09116,0.0900363,0,0.542793,0.161933,0.159097,0.16421,0.161946,0,0.977887,1.79868,1.79867,7.81944
0.095,8.08325,1,114,8.05319,1,114,7.25174,1,114,0,0,0,0.0949906,0.0940733,0.0958,0.0926851,0,0.557673,0.170812,0.16884,0.173533,0.166667,0,1,1.7982,1.7982,8.149
0.100,8.43857,1,108,8.4008,1,108,7.60407,1,108,0,0,0,0.0999519,0.0989267,0.101233,0.092686,0,0.557717,0.179701,0.17786,0.182513,0.166667,0,1,1.79788,1.79819,8.48564
0.105,8.86874,1,111,8.82076,1,111,8.02172,1,111,0,0,0,0.104957,0.10329,0.106063,0.0926876,0,0.55772,0.188719,0.183857,0.192097,0.166667,0,1,1.79805,1.79816,8.89036
0.110,9.32798,1,122,9.26678,1,122,8.44638,1,118,0,0,0,0.109978,0.10837,0.111287,0.0926872,0,0.557717,0.197757,0.194433,0.20158,0.166667,0,1,1.79815,1.79816,9.32029
0.115,9.85054,1,101,9.77388,1,101,8.9608,1,101,0,0,0,0.114971,0.114233,0.115927,0.092687,0,0.55771,0.206789,0.20462,0.20985,0.166667,0,1,1.79862,1.79817,9.80709
0.120,10.4087,1,108,10.3146,1,106,9.50479,1,105,0,0,0,0.119963,0.118933,0.121267,0.092687,0,0.557713,0.215744,0.213673,0.218337,0.166667,0,1,1.79841,1.79817,10.3266
0.125,11.059,1,132,10.9364,1,132,10.1216,1,132,0,0,0,0.12496,0.124007,0.126467,0.0926885,0,0.557717,0.22467,0.221757,0.227573,0.166667,0,1,1.79794,1.79814,10.9225
