Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,3.93208,1,20,3.93154,1,20,3.16734,1,16,0,0,0,0.00503313,0.00481,0.00530333,0.00503292,0,0.02034,0.00901479,0.00842333,0.00938667,0.00901458,0,0.03638,1.79109,1.79113,4.13581
0.010,3.96563,1,20,3.96348,1,20,3.15824,1,16,0,0,0,0.0100071,0.00965667,0.0101967,0.0100071,0,0.0406567,0.0181071,0.0176567,0.0190767,0.0181073,0,0.0732967,1.80943,1.80945,4.14483
0.015,3.98125,1,23,3.97808,1,23,3.18677,1,19,0,0,0,0.0149985,0.0147133,0.0155233,0.0149983,0,0.0602167,0.0269394,0.0256067,0.0280867,0.0269392,0,0.10803,1.79613,1.79614,4.16929
0.020,4.01552,1,20,4.01121,1,20,3.23045,1,18,0,0,0,0.019986,0.01961,0.02052,0.0199863,0,0.0805133,0.0358335,0.03493,0.03684,0.0358337,0,0.14498,1.79293,1.79292,4.19994
0.025,4.02856,1,23,4.0225,1,23,3.23062,1,19,0,0,0,0.0249837,0.0244333,0.0254267,0.024984,0,0.1007,0.0448033,0.0432067,0.0459867,0.0448042,0,0.18158,1.7933,1.79332,4.20563
0.030,4.07079,1,25,4.06285,1,25,3.25521,1,25,0,0,0,0.0300242,0.0295467,0.03048,0.0300242,0,0.12085,0.0540175,0.05332,0.0554333,0.0540175,0,0.21757,1.79913,1.79913,4.23603
0.035,4.11211,1,36,4.10182,1,36,3.29428,1,36,0,0,0,0.0350258,0.03456,0.0356267,0.0350256,0,0.14059,0.0631567,0.0616533,0.06481,0.0631565,0,0.253737,1.80315,1.80315,4.2662
0.040,4.15614,1,29,4.14482,1,28,3.34157,1,26,0,0,0,0.0400277,0.03946,0.04073,0.0400277,0,0.160507,0.0721635,0.0709767,0.07374,0.0721644,0,0.2902,1.80284,1.80286,4.3037
0.045,4.20789,1,33,4.19295,1,33,3.38195,1,33,0,0,0,0.0450169,0.0439567,0.0456967,0.0450169,0,0.18061,0.0811485,0.0793167,0.08211,0.0811488,0,0.325537,1.80262,1.80263,4.34531
0.050,4.25636,1,29,4.23756,1,29,3.44145,1,25,0,0,0,0.0499998,0.0493,0.0506933,0.05,0,0.201593,0.0900577,0.0887133,0.0915567,0.0900585,0,0.361353,1.80116,1.80117,4.38469
0.055,4.31359,1,39,4.29145,1,39,3.48474,1,39,0,0,0,0.0550015,0.05412,0.0556867,0.0550015,0,0.221877,0.0989573,0.0961867,0.101667,0.0989567,0,0.397133,1.79918,1.79916,4.4321
0.060,4.3651,1,36,4.33827,1,36,3.53792,1,36,0,0,0,0.0599671,0.0591933,0.0606667,0.0599671,0,0.241723,0.107884,0.10628,0.110047,0.107884,0,0.433653,1.79905,1.79905,4.47513
0.065,4.4173,1,38,4.38842,1,38,3.59493,1,38,0,0,0,0.0650215,0.0644433,0.06613,0.0650213,0,0.262283,0.116787,0.114973,0.119243,0.116787,0,0.47075,1.79613,1.79614,4.52102
