Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,10.8208,1,44,10.8087,1,44,10.03,1,40,0,0,0,0.00499033,0.00471667,0.00534333,0.00499047,0.00459,0.00531333,0.0089878,0.00840667,0.00970333,0.0089881,0.00812333,0.00962,1.80104,1.80105,10.9985
0.010,10.8321,1,59,10.8072,1,59,10.0047,1,59,0,0,0,0.00998667,0.00936667,0.0104867,0.0099866,0.00950333,0.01048,0.0179423,0.01658,0.0193267,0.0179421,0.01699,0.01926,1.79662,1.79661,10.992
0.015,10.8809,1,59,10.8416,1,58,10.0367,1,58,0,0,0,0.0149928,0.0145567,0.0154833,0.0149926,0.0142867,0.0155133,0.026992,0.0261067,0.0279833,0.0269916,0.0253933,0.0283333,1.80033,1.80032,11.0131
0.020,10.943,1,60,10.8886,1,59,10.0703,1,59,0,0,0,0.0200148,0.0193933,0.0204933,0.0200152,0.0192767,0.0205467,0.0360539,0.0345267,0.0374667,0.0360545,0.03414,0.0380133,1.80136,1.80136,11.0491
0.025,10.9924,1,72,10.9216,1,72,10.1159,1,72,0,0,0,0.0250124,0.0244033,0.0257733,0.0250126,0.02418,0.0256767,0.0450406,0.0430667,0.0476533,0.0450409,0.0429467,0.04697,1.80073,1.80073,11.0724
0.030,11.0347,1,72,10.9468,1,72,10.1528,1,72,0,0,0,0.0299992,0.0292567,0.0307333,0.0299994,0.0291033,0.03067,0.0539514,0.05259,0.0555367,0.0539511,0.05194,0.0560967,1.79843,1.79841,11.09
0.035,11.0998,1,72,10.9914,1,72,10.1906,1,72,0,0,0,0.0350134,0.0342567,0.0357733,0.0350134,0.03394,0.0358733,0.0629563,0.06123,0.0649167,0.0629557,0.06083,0.06498,1.79806,1.79805,11.1242
0.040,11.1635,1,85,11.0341,1,85,10.2409,1,85,0,0,0,0.0400115,0.03908,0.0410533,0.0400114,0.03895,0.04078,0.0719575,0.0699133,0.0735333,0.0719579,0.0697233,0.07364,1.79842,1.79844,11.1548
0.045,11.2202,1,72,11.0662,1,72,10.272,1,72,0,0,0,0.0450037,0.04406,0.0459233,0.0450039,0.0440767,0.0459133,0.080922,0.0782933,0.08343,0.0809219,0.0787167,0.0831833,1.79812,1.79811,11.1756
0.050,11.2754,1,69,11.0965,1,69,10.2927,1,69,0,0,0,0.049987,0.0487667,0.0509033,0.0499868,0.0489367,0.0510967,0.0898885,0.0877267,0.0924967,0.0898883,0.0868667,0.0920867,1.79824,1.79824,11.1947
0.055,11.3519,1,88,11.1454,1,87,10.3478,1,87,0,0,0,0.0549903,0.0539767,0.0560667,0.0549906,0.0539267,0.05629,0.0988774,0.0963133,0.101183,0.0988785,0.09596,0.101797,1.79809,1.7981,11.2314
0.060,11.4287,1,76,11.1898,1,76,10.3862,1,76,0,0,0,0.059997,0.0590567,0.0614033,0.0599971,0.05903,0.0609333,0.107866,0.105413,0.11097,0.107867,0.104723,0.110307,1.79786,1.79787,11.2631
0.065,11.4973,1,76,11.2264,1,76,10.4247,1,75,0,0,0,0.0650001,0.0638933,0.0659967,0.0650006,0.06396,0.0661167,0.116849,0.114133,0.120103,0.11685,0.11304,0.119623,1.79768,1.79767,11.2881
0.070,11.5831,1,77,11.2714,1,77,10.4715,1,74,0,0,0,0.0699817,0.0684767,0.0712933,0.0699816,0.0688367,0.07106,0.125844,0.123457,0.128953,0.125843,0.12175,0.128357,1.79825,1.79824,11.3188
