Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,12.0761,1,104,12.0761,1,104,11.2738,1,104,0,0,0,0.00498801,0.00456667,0.00533667,0.00498803,0,0.07059,0.00897075,0.00800667,0.0100833,0.00897085,0,0.127097,1.79846,1.79848,12.2724
0.010,12.4409,1,122,12.4406,1,122,11.6398,1,122,0,0,0,0.00999117,0.00926,0.01046,0.00999133,0,0.14173,0.0179902,0.01678,0.0190167,0.0179906,0,0.254033,1.80061,1.80062,12.6294
0.015,12.9778,1,135,12.9774,1,135,12.1706,1,135,0,0,0,0.0149924,0.0144367,0.0155767,0.0149922,0,0.211357,0.0269573,0.0255333,0.0282733,0.0269568,0,0.381787,1.79806,1.79806,13.1628
0.020,13.666,1,176,13.665,1,176,12.8519,1,176,0,0,0,0.0199947,0.01923,0.0207433,0.0199945,0,0.28165,0.0359569,0.0342967,0.0380367,0.0359569,0,0.506637,1.79832,1.79834,13.8432
0.025,14.6125,1,171,14.6108,1,171,13.8033,1,171,0,0,0,0.0250009,0.02405,0.0257167,0.0250009,0,0.35183,0.0449455,0.04299,0.04653,0.0449457,0,0.63427,1.79776,1.79776,14.7821
0.030,15.7491,1,184,15.7462,1,184,14.9468,1,180,0,0,0,0.0300008,0.0289933,0.0308933,0.0300007,0,0.422233,0.053947,0.05228,0.0560267,0.0539472,0,0.76182,1.79818,1.79819,15.9078
0.035,17.169,1,240,17.1643,1,240,16.3781,1,236,0,0,0,0.0349991,0.0342433,0.0360667,0.0349982,0,0.492473,0.0629309,0.06123,0.0651233,0.0629291,0,0.887127,1.79807,1.79807,17.3138
0.040,18.9358,1,273,18.9285,1,273,18.15,1,273,0,0,0,0.0400111,0.03899,0.0408333,0.0397189,0,0.55752,0.0719604,0.0695,0.0742433,0.0714286,0,1,1.79851,1.79835,19.0641
0.045,21.1223,1,234,21.1111,1,234,20.3068,1,270,0,0,0,0.0449922,0.0439033,0.0462967,0.0397185,0,0.55744,0.080969,0.0785167,0.0829133,0.0714286,0,1,1.79962,1.79837,21.2282
0.050,23.8428,1,287,23.8252,1,287,22.9906,1,287,0,0,0,0.0499921,0.0489467,0.0512467,0.0397189,0,0.557437,0.0900255,0.0872333,0.0931133,0.0714286,0,1,1.80079,1.79835,23.9173
0.055,27.398,1,372,27.3707,1,371,26.5135,1,371,0,0,0,0.0549907,0.05383,0.0560467,0.039719,0,0.557467,0.0990364,0.0950567,0.101633,0.0714286,0,1,1.80096,1.79835,27.4325
0.060,32.0218,1,330,31.9765,1,330,31.1302,1,330,0,0,0,0.0600051,0.0587033,0.06148,0.0397193,0,0.557447,0.108055,0.10485,0.110827,0.0714286,0,1,1.80076,1.79833,31.9956
0.065,38.6209,1,391,38.5429,1,391,37.666,1,391,0,0,0,0.0650128,0.0635367,0.06645,0.0397193,0,0.557473,0.117063,0.114407,0.119997,0.0714286,0,1,1.80062,1.79834,38.4947
0.070,48.9586,1,444,48.8028,1,444,47.9198,1,567,0,0,0,0.0700194,0.0682167,0.0713833,0.0397183,0,0.557427,0.126047,0.12223,0.13002,0.0714286,0,1,1.80017,1.79838,48.6345
0.075,70.5776,1,492,70.0447,1,492,69.022,1,492,0,0,0,0.0750226,0.0737967,0.0764867,0.0397186,0,0.55744,0.135018,0.131783,0.138207,0.0714286,0,1,1.7997,1.79837,69.5135
0.080,11036.3,1,329245,149.405,1,1093,145.485,1,2818,0,0,0,0.0800241,0.07857,0.08115,0.0397194,0,0.55747,0.144059,0.140703,0.146757,0.0714286,0,1,1.80019,1.79833,143.102
