Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,5.46557,1,26,5.46553,1,26,4.67355,1,26,0,0,0,0.00500944,0.00481333,0.00537,0.00500944,0,0.0304233,0.00902426,0.00836,0.0097,0.00902426,0,0.0554967,1.80145,1.80145,5.65999
0.010,5.50527,1,31,5.50515,1,31,4.71934,1,30,0,0,0,0.0100156,0.00958,0.0103633,0.0100157,0,0.0609267,0.0179669,0.0170767,0.01929,0.0179672,0,0.108953,1.79389,1.7939,5.70304
0.015,5.55305,1,40,5.55264,1,40,4.74839,1,40,0,0,0,0.0150248,0.0147433,0.0153633,0.0150246,0,0.09114,0.0270787,0.02621,0.0282267,0.0270781,0,0.1642,1.80227,1.80225,5.73665
0.020,5.63758,1,44,5.63692,1,44,4.83552,1,43,0,0,0,0.0200294,0.0195733,0.0204833,0.0200293,0,0.12132,0.0361017,0.03482,0.03747,0.0361016,0,0.219287,1.80243,1.80244,5.81607
0.025,5.71203,1,44,5.71096,1,44,4.91053,1,44,0,0,0,0.0250398,0.02455,0.02571,0.0250398,0,0.151953,0.045065,0.0431633,0.04679,0.0450641,0,0.27358,1.79973,1.7997,5.88863
0.030,5.79865,1,46,5.79673,1,46,5.00668,1,46,0,0,0,0.0300205,0.0293167,0.03071,0.0300201,0,0.182337,0.053939,0.05216,0.05671,0.0539376,0,0.32771,1.79674,1.79672,5.97123
0.035,5.90115,1,48,5.89839,1,48,5.09848,1,46,0,0,0,0.0350522,0.0343233,0.0359,0.0350523,0,0.211763,0.0629789,0.0616333,0.0645833,0.0629788,0,0.38248,1.79672,1.79671,6.06843
0.040,6.01922,1,64,6.01518,1,64,5.21512,1,64,0,0,0,0.040068,0.0390933,0.0406967,0.0400677,0,0.24242,0.0720991,0.0704867,0.0734233,0.0720981,0,0.437227,1.79942,1.79941,6.17569
0.045,6.16134,1,61,6.1562,1,61,5.35048,1,61,0,0,0,0.0450581,0.0442933,0.0457767,0.0450573,0,0.273347,0.0811127,0.0797533,0.0828533,0.0811112,0,0.49208,1.80018,1.80018,6.30926
0.050,6.32747,1,65,6.32047,1,65,5.52806,1,62,0,0,0,0.0500217,0.0487567,0.0509467,0.0500215,0,0.30218,0.0900502,0.0881833,0.09202,0.0900511,0,0.543037,1.80022,1.80025,6.46535
0.055,6.50027,1,68,6.49163,1,68,5.68246,1,64,0,0,0,0.0550323,0.0539667,0.0556767,0.0550318,0,0.333093,0.0991091,0.0962733,0.10075,0.0991089,0,0.598573,1.80093,1.80094,6.62943
0.060,6.6754,1,69,6.66414,1,69,5.86661,1,69,0,0,0,0.0600379,0.0593933,0.0606533,0.0600389,0,0.362937,0.108072,0.106227,0.109853,0.108074,0,0.652823,1.80006,1.80007,6.79426
0.065,6.89171,1,70,6.87656,1,70,6.08556,1,69,0,0,0,0.0650536,0.06429,0.06615,0.0650528,0,0.392897,0.117117,0.115213,0.119887,0.117115,0,0.70672,1.80032,1.8003,6.9963
0.070,7.12066,1,85,7.10182,1,85,6.3055,1,85,0,0,0,0.0700849,0.0689333,0.07118,0.0700864,0,0.424113,0.126167,0.122813,0.1305,0.12617,0,0.761663,1.8002,1.8002,7.21198
0.075,7.35828,1,71,7.33489,1,71,6.53657,1,71,0,0,0,0.0750781,0.0741533,0.0764,0.0750781,0,0.45431,0.135155,0.133503,0.1391,0.135156,0,0.81716,1.80019,1.8002,7.43538
0.080,7.62343,1,85,7.59376,1,85,6.79081,1,85,0,0,0,0.0800624,0.0790333,0.08136,0.0800631,0,0.48383,0.14403,0.141993,0.147117,0.144033,0,0.870883,1.79897,1.79899,7.68281
0.085,7.93788,1,105,7.90184,1,105,7.10071,1,105,0,0,0,0.085074,0.08423,0.0861,0.0850807,0,0.51326,0.152955,0.150533,0.155413,0.152968,0,0.923993,1.7979,1.79791,7.97751
0.090,8.25072,1,85,8.20514,1,85,7.40947,1,85,0,0,0,0.0900288,0.0886833,0.09116,0.0900366,0,0.5428,0.161933,0.159097,0.16421,0.161946,0,0.977887,1.79868,1.79866,8.26567
0.095,8.61386,1,99,8.55724,1,99,7.74632,1,99,0,0,0,0.0949906,0.0940733,0.0958,0.0926853,0,0.557667,0.170812,0.16884,0.173533,0.166667,0,1,1.7982,1.7982,8.60157
0.100,8.98716,1,106,8.91743,1,106,8.11679,1,104,0,0,0,0.0999519,0.0989267,0.101233,0.0926865,0,0.557717,0.179701,0.17786,0.182513,0.166667,0,1,1.79788,1.79818,8.9429
0.105,9.41324,1,110,9.32916,1,110,8.5267,1,110,0,0,0,0.104957,0.10329,0.106063,0.0926875,0,0.55771,0.188719,0.183857,0.192097,0.166667,0,1,1.79805,1.79816,9.33404
0.110,9.88785,1,107,9.78035,1,107,8.96674,1,105,0,0,0,0.109978,0.10837,0.111287,0.0926875,0,0.557727,0.197757,0.194433,0.20158,0.166667,0,1,1.79815,1.79816,9.75988
