Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.130,21.3632,1,192,19.0789,1,178,18.2792,1,178,0,0,0,0.129994,0.12861,0.13163,0.129994,0.12862,0.131767,0.233907,0.229627,0.239577,0.233907,0.229137,0.237733,1.79937,1.79937,18.8112
0.135,21.8565,1,219,19.1558,1,171,18.3542,1,168,0,0,0,0.135011,0.13331,0.137077,0.135011,0.133497,0.13668,0.242939,0.23854,0.24718,0.242938,0.238443,0.24661,1.7994,1.7994,18.8558
0.140,22.4537,1,299,19.2484,1,186,18.4458,1,182,0,0,0,0.140012,0.138473,0.141673,0.140012,0.138427,0.141753,0.251956,0.247503,0.255883,0.251958,0.2477,0.255883,1.79953,1.79954,18.9093
0.145,23.1843,1,291,19.3458,1,179,18.5433,1,179,0,0,0,0.145017,0.14337,0.146897,0.145018,0.1433,0.147,0.260933,0.25642,0.265297,0.260934,0.256363,0.26513,1.79933,1.79932,18.9698
0.150,24.1169,1,306,19.442,1,182,18.6396,1,178,0,0,0,0.15003,0.148493,0.151627,0.150031,0.148113,0.151917,0.269926,0.26537,0.274093,0.269926,0.265573,0.274517,1.79915,1.79914,19.0229
0.155,25.3746,1,364,19.5337,1,198,18.7201,1,198,0,0,0,0.15501,0.153073,0.15654,0.155011,0.1526,0.157047,0.278871,0.274573,0.28329,0.278873,0.274497,0.28457,1.79905,1.79905,19.0708
0.160,27.205,1,502,19.6367,1,182,18.8254,1,181,0,0,0,0.159992,0.158507,0.162103,0.159993,0.157417,0.16205,0.287835,0.28356,0.292603,0.287835,0.28363,0.294227,1.79905,1.79905,19.1248
0.165,30.0256,1,538,19.7575,1,194,18.9479,1,194,0,0,0,0.164984,0.16321,0.16732,0.164983,0.16244,0.166927,0.296815,0.29239,0.302133,0.296814,0.29237,0.303727,1.79905,1.79906,19.1908
0.170,38.74,1,1755,19.8774,1,219,19.0669,1,219,0,0,0,0.169982,0.16839,0.171893,0.169978,0.167083,0.17175,0.305826,0.299963,0.31143,0.305821,0.301537,0.312023,1.79917,1.79918,19.2492
0.175,850.399,1,39729,19.9878,1,238,19.1801,1,234,0,0,0,0.175003,0.173736,0.176234,0.174813,0.173596,0.176157,0.314929,0.311844,0.317499,0.314591,0.312139,0.317581,1.79956,1.79959,19.3035
