Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,14.6936,1,68,14.6936,1,68,13.8865,1,64,0,0,0,0.00498339,0.00460333,0.00538667,0.00498346,0.00455667,0.00546667,0.0089563,0.00821667,0.00986667,0.00895643,0.00789,0.00981,1.79723,1.79723,14.8905
0.010,14.7329,1,94,14.7327,1,94,13.9348,1,90,0,0,0,0.00998194,0.00952,0.0106333,0.00998207,0.00956,0.01048,0.0179709,0.01678,0.0192467,0.017971,0.01652,0.0190933,1.80034,1.80033,14.9206
0.015,14.7833,1,91,14.7827,1,91,13.9842,1,91,0,0,0,0.0149825,0.0143067,0.01555,0.0149824,0.0142933,0.0156767,0.0269382,0.0256433,0.02851,0.0269378,0.02567,0.0291567,1.79798,1.79795,14.9672
0.020,14.8442,1,104,14.8431,1,104,14.044,1,104,0,0,0,0.0199847,0.0194667,0.0208033,0.0199846,0.0192767,0.0205867,0.0359356,0.0345,0.03783,0.0359358,0.0341033,0.0377733,1.79816,1.79817,15.0212
0.025,14.9128,1,99,14.911,1,99,14.1171,1,95,0,0,0,0.0249844,0.02421,0.0256467,0.0249845,0.02404,0.0259033,0.0449068,0.0431433,0.04654,0.0449077,0.0428467,0.0471267,1.7974,1.79742,15.0838
0.030,14.9823,1,97,14.9795,1,97,14.183,1,96,0,0,0,0.0299786,0.02924,0.0307733,0.0299786,0.02906,0.0307467,0.0539195,0.05213,0.05596,0.0539196,0.05163,0.0558767,1.7986,1.7986,15.1443
0.035,15.0492,1,124,15.0454,1,124,14.2515,1,120,0,0,0,0.0349774,0.0342367,0.0358733,0.0349772,0.0340233,0.03581,0.0629459,0.0611567,0.0654667,0.0629458,0.06074,0.0649533,1.79962,1.79962,15.2024
0.040,15.12,1,108,15.1146,1,108,14.3192,1,108,0,0,0,0.0399889,0.0391467,0.0409867,0.0399884,0.0390367,0.0408633,0.072009,0.0696667,0.07408,0.0720079,0.06979,0.0743633,1.80073,1.80072,15.2646
0.045,15.1876,1,123,15.1809,1,123,14.376,1,123,0,0,0,0.0449701,0.04413,0.0460133,0.0449699,0.04379,0.04609,0.080976,0.0788633,0.0842433,0.0809756,0.0786533,0.0830767,1.80066,1.80066,15.3244
0.050,15.2606,1,122,15.2521,1,122,14.4496,1,122,0,0,0,0.0499764,0.04892,0.05151,0.0499761,0.04874,0.05127,0.0899879,0.0868533,0.0925167,0.0899874,0.08716,0.09239,1.80061,1.80061,15.3883
0.055,15.3283,1,147,15.3174,1,147,14.5145,1,147,0,0,0,0.054982,0.0535933,0.0560633,0.0549816,0.0539667,0.0561533,0.0989778,0.0963233,0.1012,0.0989777,0.0960533,0.10155,1.80018,1.8002,15.4471
0.060,15.4112,1,120,15.398,1,120,14.5975,1,120,0,0,0,0.0599857,0.0589133,0.0613133,0.0599856,0.0588633,0.06145,0.107968,0.104723,0.111213,0.107968,0.105147,0.111237,1.7999,1.7999,15.5212
