Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,6.21683,1,32,6.21086,1,32,5.4183,1,32,0,0,0,0.00500944,0.00481333,0.00537,0.00500954,0.00476667,0.00527667,0.00902426,0.00836,0.0097,0.00902435,0.00841,0.00979,1.80145,1.80143,6.40161
0.010,6.23315,1,28,6.22047,1,28,5.42795,1,24,0,0,0,0.0100156,0.00958,0.0103633,0.0100158,0.00966,0.01036,0.0179669,0.0170767,0.01929,0.0179673,0.0169767,0.0188133,1.79389,1.79389,6.4113
0.015,6.26407,1,33,6.24372,1,33,5.44248,1,33,0,0,0,0.0150248,0.0147433,0.0153633,0.0150249,0.01453,0.0155933,0.0270787,0.02621,0.0282267,0.0270785,0.0256767,0.0281133,1.80227,1.80224,6.41871
0.020,6.30969,1,35,6.28112,1,35,5.48644,1,31,0,0,0,0.0200294,0.0195733,0.0204833,0.0200293,0.01944,0.02046,0.0361017,0.03482,0.03747,0.0361015,0.0348833,0.03697,1.80243,1.80244,6.44717
0.025,6.3259,1,30,6.28883,1,30,5.48552,1,30,0,0,0,0.0250398,0.02455,0.02571,0.0250397,0.0243567,0.02568,0.045065,0.0431633,0.04679,0.0450643,0.0436767,0.0462867,1.79973,1.79971,6.451
0.030,6.36415,1,31,6.31801,1,31,5.5166,1,30,0,0,0,0.0300205,0.0293167,0.03071,0.0300201,0.02932,0.0309767,0.053939,0.05216,0.05671,0.0539378,0.0519733,0.0562167,1.79674,1.79672,6.4741
0.035,6.39796,1,40,6.34054,1,40,5.54363,1,40,0,0,0,0.0350522,0.0343233,0.0359,0.035052,0.0344567,0.03582,0.0629789,0.0616333,0.0645833,0.0629786,0.0608567,0.0645933,1.79672,1.79672,6.48851
0.040,6.45963,1,44,6.39174,1,44,5.59003,1,40,0,0,0,0.040068,0.0390933,0.0406967,0.0400676,0.0391033,0.0408333,0.0720991,0.0704867,0.0734233,0.0720981,0.06957,0.0736733,1.79942,1.79941,6.52833
0.045,6.48829,1,45,6.40831,1,45,5.59853,1,41,0,0,0,0.0450581,0.0442933,0.0457767,0.0450576,0.0440967,0.04587,0.0811127,0.0797533,0.0828533,0.0811116,0.0784967,0.08297,1.80018,1.80018,6.53385
0.050,6.53882,1,38,6.44584,1,38,5.64473,1,34,0,0,0,0.0500217,0.0487567,0.0509467,0.0500214,0.04937,0.0507833,0.0900502,0.0881833,0.09202,0.0900515,0.0883433,0.0916967,1.80022,1.80026,6.56162
0.055,6.58258,1,46,6.477,1,46,5.67541,1,46,0,0,0,0.0550323,0.0539667,0.0556767,0.0550321,0.0542733,0.05593,0.0991091,0.0962733,0.10075,0.0991094,0.0975967,0.10056,1.80093,1.80094,6.5833
0.060,6.63229,1,48,6.50715,1,48,5.70647,1,48,0,0,0,0.0600379,0.0593933,0.0606533,0.0600382,0.05913,0.06096,0.108072,0.106227,0.109853,0.108073,0.106,0.110067,1.80006,1.80007,6.60544
