Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,12.803,1,61,12.803,1,61,12.0036,1,57,0,0,0,0.00498801,0.00456667,0.00533667,0.00498796,0.00466333,0.00533,0.00897075,0.00800667,0.0100833,0.0089706,0.00807667,0.00999333,1.79846,1.79845,12.9984
0.010,12.8785,1,63,12.8782,1,63,12.0785,1,63,0,0,0,0.00999117,0.00926,0.01046,0.00999122,0.00947333,0.0104967,0.0179902,0.01678,0.0190167,0.0179904,0.0166733,0.0192933,1.80061,1.80062,13.0662
0.015,12.9266,1,80,12.9259,1,80,12.121,1,80,0,0,0,0.0149924,0.0144367,0.0155767,0.0149924,0.0144167,0.0156533,0.0269573,0.0255333,0.0282733,0.0269569,0.0256567,0.0283667,1.79806,1.79804,13.1101
0.020,12.9799,1,78,12.9788,1,78,12.1721,1,78,0,0,0,0.0199947,0.01923,0.0207433,0.0199946,0.0192333,0.0205967,0.0359569,0.0342967,0.0380367,0.035957,0.0343133,0.0374167,1.79832,1.79833,13.1571
0.025,13.0452,1,108,13.0434,1,108,12.2494,1,104,0,0,0,0.0250009,0.02405,0.0257167,0.0250009,0.0242033,0.0257533,0.0449455,0.04299,0.04653,0.0449462,0.04287,0.04707,1.79776,1.79779,13.2165
0.030,13.1013,1,88,13.0985,1,88,12.3106,1,88,0,0,0,0.0300008,0.0289933,0.0308933,0.0300009,0.0289267,0.0308367,0.053947,0.05228,0.0560267,0.0539471,0.0522467,0.0560033,1.79818,1.79818,13.2644
0.035,13.1561,1,113,13.1523,1,113,12.3588,1,109,0,0,0,0.0349991,0.0342433,0.0360667,0.0349992,0.03391,0.0360333,0.0629309,0.06123,0.0651233,0.0629309,0.06031,0.06595,1.79807,1.79807,13.3115
0.040,13.2202,1,96,13.2153,1,96,12.4151,1,96,0,0,0,0.0400111,0.03899,0.0408333,0.0400115,0.03918,0.0411333,0.0719604,0.0695,0.0742433,0.0719616,0.0692033,0.07491,1.79851,1.79852,13.3683
0.045,13.2827,1,108,13.2759,1,108,12.4808,1,107,0,0,0,0.0449922,0.0439033,0.0462967,0.0449923,0.0440467,0.0461367,0.080969,0.0785167,0.0829133,0.080969,0.0786967,0.0833233,1.79962,1.79962,13.421
0.050,13.3405,1,115,13.332,1,115,12.5347,1,111,0,0,0,0.0499921,0.0489467,0.0512467,0.049992,0.04892,0.05121,0.0900255,0.0872333,0.0931133,0.0900249,0.0872133,0.0925133,1.80079,1.80079,13.4689
0.055,13.4179,1,108,13.4072,1,108,12.6029,1,107,0,0,0,0.0549907,0.05383,0.0560467,0.054991,0.0537667,0.05658,0.0990364,0.0950567,0.101633,0.0990368,0.0965,0.102007,1.80096,1.80097,13.5375
0.060,13.479,1,108,13.466,1,108,12.6591,1,108,0,0,0,0.0600051,0.0587033,0.06148,0.0600054,0.05882,0.0611667,0.108055,0.10485,0.110827,0.108056,0.104947,0.1104,1.80076,1.80078,13.5892
0.065,13.5519,1,116,13.5361,1,116,12.7294,1,113,0,0,0,0.0650128,0.0635367,0.06645,0.0650129,0.06382,0.06645,0.117063,0.114407,0.119997,0.117063,0.113463,0.119987,1.80062,1.80062,13.6522
0.070,13.6192,1,110,13.6003,1,110,12.8015,1,110,0,0,0,0.0700194,0.0682167,0.0713833,0.0700194,0.0688667,0.0719467,0.126047,0.12223,0.13002,0.126045,0.122803,0.128963,1.80017,1.80015,13.7093
0.075,13.6941,1,119,13.6715,1,119,12.8692,1,119,0,0,0,0.0750226,0.0737967,0.0764867,0.0750226,0.0738733,0.07655,0.135018,0.131783,0.138207,0.135018,0.131693,0.13842,1.7997,1.7997,13.7736
0.080,13.7688,1,128,13.7417,1,128,12.9417,1,128,0,0,0,0.0800241,0.07857,0.08115,0.0800243,0.0786767,0.08152,0.144059,0.140703,0.146757,0.144059,0.141043,0.14788,1.80019,1.80019,13.836
0.085,13.8429,1,124,13.8114,1,124,13.0116,1,124,0,0,0,0.0850255,0.0839267,0.08641,0.0850259,0.0836433,0.08665,0.153077,0.150003,0.15736,0.153078,0.14983,0.15705,1.80037,1.80037,13.8973
0.090,13.9181,1,115,13.8815,1,115,13.0749,1,112,0,0,0,0.0900335,0.0884733,0.0916567,0.0900334,0.08857,0.0920567,0.162102,0.158703,0.16515,0.162102,0.158723,0.165617,1.80046,1.80046,13.9594
0.095,14.0044,1,137,13.9619,1,135,13.1605,1,135,0,0,0,0.0950372,0.0937633,0.09688,0.0950368,0.0937,0.0969267,0.171066,0.167677,0.17528,0.171065,0.167487,0.175163,1.79999,1.79999,14.0323
0.100,14.0853,1,128,14.036,1,128,13.2359,1,128,0,0,0,0.100051,0.0988967,0.101803,0.100051,0.0986633,0.102177,0.180075,0.177077,0.184337,0.180074,0.17622,0.184297,1.79983,1.79982,14.0985
0.105,14.1713,1,132,14.1154,1,132,13.307,1,132,0,0,0,0.105031,0.10328,0.10631,0.105031,0.10383,0.10721,0.189065,0.18586,0.192653,0.189064,0.18453,0.193503,1.80009,1.80008,14.1687
0.110,14.2519,1,128,14.1872,1,128,13.3841,1,124,0,0,0,0.11004,0.108647,0.11167,0.11004,0.108563,0.112297,0.198069,0.194303,0.20198,0.198069,0.19275,0.202737,1.79997,1.79998,14.232
0.115,14.3452,1,130,14.2717,1,130,13.4666,1,130,0,0,0,0.115045,0.11344,0.11672,0.115045,0.113517,0.117023,0.207074,0.20287,0.211997,0.207074,0.200783,0.211797,1.79995,1.79994,14.3074
0.120,14.4248,1,132,14.3414,1,132,13.5354,1,132,0,0,0,0.120039,0.11845,0.122047,0.120039,0.118467,0.121767,0.216064,0.212473,0.22064,0.216063,0.2101,0.22041,1.79996,1.79995,14.368
0.125,14.5261,1,138,14.432,1,138,13.6287,1,138,0,0,0,0.125042,0.12324,0.126777,0.125042,0.123643,0.12664,0.225058,0.221187,0.22883,0.225058,0.21939,0.23004,1.79986,1.79986,14.4491
0.130,14.6183,1,148,14.511,1,148,13.7052,1,144,0,0,0,0.13005,0.127913,0.13148,0.13005,0.12825,0.131753,0.234103,0.229513,0.238367,0.234104,0.22863,0.23901,1.8001,1.80011,14.518
0.135,14.7177,1,136,14.5972,1,136,13.7886,1,134,0,0,0,0.135065,0.13317,0.136787,0.135065,0.133297,0.136843,0.243138,0.237917,0.247733,0.243138,0.23754,0.24831,1.80016,1.80016,14.594
0.140,14.8269,1,155,14.6908,1,155,13.8845,1,155,0,0,0,0.140064,0.138407,0.14175,0.140063,0.138247,0.141837,0.252143,0.247657,0.256503,0.25214,0.24762,0.256777,1.8002,1.80019,14.6772
0.145,14.9237,1,138,14.7704,1,138,13.9582,1,136,0,0,0,0.145068,0.143013,0.146633,0.145068,0.143157,0.146903,0.261153,0.256997,0.26561,0.261153,0.256207,0.265617,1.80021,1.80021,14.7467
0.150,15.0412,1,187,14.8704,1,187,14.0627,1,187,0,0,0,0.150077,0.148613,0.151847,0.150076,0.14804,0.152117,0.27016,0.265953,0.27481,0.270159,0.26586,0.274493,1.80015,1.80015,14.8358
0.155,15.1434,1,166,14.9514,1,166,14.1454,1,162,0,0,0,0.155076,0.153247,0.156533,0.155076,0.152873,0.157073,0.279099,0.275293,0.283333,0.279097,0.274613,0.283783,1.79975,1.79975,14.9067
0.160,15.2602,1,151,15.0464,1,151,14.2379,1,151,0,0,0,0.160062,0.158317,0.16164,0.160061,0.158047,0.161947,0.288035,0.281177,0.292623,0.288034,0.282963,0.292257,1.79952,1.79952,14.9896
0.165,15.3759,1,163,15.135,1,163,14.3286,1,163,0,0,0,0.165061,0.1633,0.167147,0.165061,0.1631,0.167103,0.297042,0.29182,0.301163,0.29704,0.29097,0.301863,1.79959,1.79958,15.0666
0.170,15.4988,1,169,15.2315,1,169,14.4224,1,169,0,0,0,0.170039,0.168037,0.171743,0.170038,0.168227,0.171983,0.305968,0.301077,0.3103,0.305967,0.30006,0.31133,1.7994,1.79941,15.1519
0.175,15.6217,1,164,15.3246,1,164,14.5215,1,164,0,0,0,0.175039,0.17354,0.176997,0.175039,0.17308,0.177103,0.314936,0.30989,0.319447,0.314936,0.308973,0.320383,1.79923,1.79923,15.2326
0.180,15.7515,1,181,15.4189,1,181,14.6074,1,177,0,0,0,0.180047,0.177493,0.182227,0.180046,0.177947,0.182157,0.323979,0.318947,0.328407,0.323978,0.317907,0.329633,1.79942,1.79942,15.3136
0.185,15.8867,1,163,15.5154,1,163,14.7012,1,163,0,0,0,0.185046,0.183347,0.186653,0.185045,0.182673,0.18683,0.332982,0.328657,0.33772,0.33298,0.326273,0.338427,1.79946,1.79945,15.3973
0.190,16.0331,1,173,15.6176,1,172,14.8038,1,169,0,0,0,0.190042,0.187487,0.19211,0.190041,0.187817,0.191907,0.341956,0.336553,0.347563,0.341954,0.33571,0.347643,1.79937,1.79937,15.4854
0.195,16.1909,1,199,15.728,1,199,14.9106,1,199,0,0,0,0.19505,0.1932,0.196973,0.195049,0.192723,0.197143,0.350938,0.34723,0.35672,0.350936,0.34423,0.35609,1.79921,1.79921,15.5814
0.200,16.3392,1,230,15.8232,1,230,15.0092,1,230,0,0,0,0.200044,0.197947,0.201813,0.200043,0.19781,0.20211,0.359894,0.354977,0.365547,0.359892,0.35341,0.365167,1.79908,1.79907,15.6622
0.205,16.5062,1,168,15.9266,1,168,15.1163,1,168,0,0,0,0.205055,0.202937,0.207273,0.205053,0.20262,0.207107,0.368909,0.363453,0.373347,0.368903,0.362427,0.374423,1.79907,1.79906,15.7499
0.210,16.6806,1,172,16.0334,1,172,15.215,1,172,0,0,0,0.210062,0.208187,0.212103,0.21006,0.20738,0.2121,0.377899,0.372007,0.382157,0.377899,0.370927,0.38295,1.79899,1.799,15.8412
0.215,16.8685,1,198,16.1436,1,190,15.3295,1,190,0,0,0,0.215063,0.212923,0.216883,0.215062,0.212263,0.21744,0.386899,0.381677,0.39238,0.386897,0.379397,0.392337,1.79901,1.799,15.9347
0.220,17.0663,1,189,16.253,1,188,15.4361,1,184,0,0,0,0.220064,0.218087,0.221837,0.220062,0.217233,0.22247,0.395919,0.390383,0.40074,0.395917,0.389087,0.401297,1.79911,1.79911,16.027
0.225,17.2733,1,214,16.3683,1,202,15.5453,1,198,0,0,0,0.225062,0.222637,0.22686,0.22506,0.222227,0.227393,0.40492,0.399517,0.40928,0.404916,0.398173,0.409743,1.79915,1.79915,16.1249
