Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.130,7.89077,1,86,7.80153,1,68,6.94682,1,65,0,0,0,0.129989,0.128747,0.13121,0.129989,0.128743,0.131213,0.233857,0.230573,0.237133,0.233858,0.23057,0.237147,1.79906,1.79907,7.81316
0.135,7.94629,1,98,7.8404,1,73,6.98382,1,73,0,0,0,0.134996,0.133797,0.136793,0.134996,0.1338,0.13679,0.242939,0.23918,0.246713,0.242939,0.239167,0.24671,1.7996,1.7996,7.84368
0.140,8.00141,1,123,7.88292,1,70,7.02833,1,70,0,0,0,0.139994,0.1387,0.142043,0.139994,0.138693,0.142037,0.251935,0.248517,0.255967,0.251935,0.24853,0.255963,1.79962,1.79962,7.87726
0.145,8.05261,1,100,7.92116,1,74,7.06681,1,70,0,0,0,0.14498,0.1435,0.146687,0.144979,0.143503,0.1467,0.260957,0.257767,0.264273,0.260957,0.257777,0.264287,1.79996,1.79996,7.9068
0.150,8.12567,1,103,7.9716,1,78,7.11422,1,78,0,0,0,0.149981,0.14896,0.151417,0.149982,0.14896,0.151413,0.270074,0.265633,0.274083,0.270076,0.26564,0.274093,1.80072,1.80073,7.94931
0.155,8.18736,1,115,8.01537,1,78,7.15292,1,78,0,0,0,0.154962,0.153983,0.15644,0.154961,0.153983,0.15644,0.279055,0.27535,0.282653,0.279053,0.27534,0.282667,1.80079,1.80079,7.98233
0.160,8.26083,1,126,8.06307,1,82,7.19906,1,82,0,0,0,0.159973,0.15789,0.16147,0.159973,0.157887,0.161467,0.288068,0.28388,0.291447,0.288067,0.283873,0.291447,1.80072,1.80072,8.02088
0.165,8.31094,1,111,8.08784,1,77,7.21934,1,77,0,0,0,0.164998,0.16387,0.166513,0.164998,0.163867,0.166507,0.297156,0.29383,0.300683,0.297159,0.29385,0.300687,1.80097,1.80098,8.03832
0.170,8.39113,1,146,8.13764,1,91,7.26749,1,91,0,0,0,0.170008,0.168587,0.171523,0.170008,0.168583,0.171523,0.306168,0.30249,0.30979,0.30617,0.30249,0.309793,1.80091,1.80092,8.07829
0.175,8.45299,1,177,8.1687,1,75,7.29084,1,75,0,0,0,0.175015,0.17378,0.176443,0.175015,0.17377,0.176443,0.315161,0.309647,0.319467,0.315163,0.309673,0.31948,1.80077,1.80077,8.1019
0.180,8.54042,1,167,8.2093,1,80,7.33688,1,80,0,0,0,0.180034,0.178163,0.18141,0.180034,0.17817,0.181407,0.324183,0.32065,0.327567,0.324182,0.32065,0.327577,1.80068,1.80067,8.13371
0.185,8.61922,1,149,8.25218,1,81,7.36591,1,77,0,0,0,0.185041,0.1837,0.186537,0.185043,0.1837,0.18654,0.333238,0.329753,0.336673,0.33324,0.329753,0.336683,1.80089,1.80088,8.1663
0.190,8.72156,1,176,8.29501,1,92,7.41361,1,88,0,0,0,0.190052,0.188987,0.191353,0.190053,0.18899,0.191353,0.342298,0.3384,0.345987,0.342302,0.338403,0.345987,1.80108,1.80108,8.1988
0.195,8.80657,1,227,8.3374,1,84,7.45754,1,80,0,0,0,0.195077,0.19343,0.196657,0.195078,0.193433,0.19667,0.351373,0.34831,0.3549,0.351373,0.348323,0.354897,1.8012,1.8012,8.23265
0.200,8.90008,1,207,8.3692,1,81,7.47878,1,81,0,0,0,0.200077,0.198647,0.202083,0.200076,0.19864,0.202093,0.360248,0.356233,0.365297,0.360247,0.356227,0.365307,1.80055,1.80055,8.25648
0.205,9.02818,1,214,8.41091,1,81,7.52381,1,81,0,0,0,0.20508,0.20363,0.206777,0.20508,0.20363,0.206773,0.369223,0.36587,0.372783,0.369222,0.365883,0.372797,1.80038,1.80038,8.28751
0.210,9.14221,1,223,8.44276,1,92,7.55455,1,92,0,0,0,0.210069,0.208173,0.2115,0.210068,0.208173,0.211497,0.378256,0.37335,0.38255,0.378255,0.373343,0.38253,1.80062,1.80063,8.30823
0.215,9.29971,1,213,8.49315,1,78,7.60717,1,78,0,0,0,0.215034,0.213277,0.21678,0.215033,0.213277,0.216777,0.387101,0.38325,0.39125,0.387101,0.38324,0.391243,1.80019,1.80019,8.35048
0.220,9.40665,1,232,8.52159,1,82,7.62694,1,78,0,0,0,0.220028,0.217783,0.221743,0.220026,0.217783,0.221737,0.396088,0.390813,0.39951,0.396087,0.390803,0.399503,1.80017,1.80018,8.36997
0.225,9.5964,1,266,8.56678,1,82,7.67254,1,78,0,0,0,0.225021,0.222313,0.226663,0.22502,0.22232,0.226663,0.405055,0.399957,0.409987,0.405054,0.399953,0.409993,1.80008,1.80008,8.40572
0.230,9.78806,1,276,8.60875,1,87,7.71453,1,83,0,0,0,0.230021,0.227957,0.231717,0.230021,0.227953,0.23172,0.413976,0.409087,0.41777,0.413978,0.409093,0.41775,1.79973,1.79974,8.43731
0.235,10.0208,1,309,8.65153,1,84,7.75437,1,84,0,0,0,0.235028,0.23363,0.236853,0.235027,0.233623,0.23684,0.423043,0.4198,0.42848,0.423044,0.41981,0.428463,1.79997,1.79998,8.46685
0.240,10.2792,1,484,8.68377,1,82,7.78345,1,80,0,0,0,0.240019,0.238327,0.24225,0.240017,0.238327,0.242237,0.432012,0.427083,0.436387,0.432011,0.427087,0.43637,1.79991,1.79991,8.49165
0.245,10.6349,1,524,8.72368,1,81,7.82218,1,78,0,0,0,0.245024,0.24343,0.246467,0.245025,0.24343,0.246467,0.441096,0.435677,0.446587,0.4411,0.435687,0.446577,1.80021,1.80022,8.51806
0.250,11.0301,1,397,8.77082,1,101,7.86891,1,97,0,0,0,0.250034,0.2484,0.252393,0.250032,0.2484,0.252393,0.450065,0.44537,0.45447,0.450063,0.445357,0.454467,1.80002,1.80002,8.55097
0.255,11.4106,1,502,8.80299,1,98,7.90076,1,98,0,0,0,0.255016,0.252767,0.25653,0.255013,0.25276,0.25652,0.459117,0.455247,0.46585,0.459111,0.45524,0.465853,1.80035,1.80034,8.57762
0.260,11.8993,1,521,8.8458,1,101,7.93779,1,101,0,0,0,0.260024,0.258227,0.261787,0.260025,0.258233,0.261793,0.468142,0.463863,0.473947,0.468146,0.463877,0.473943,1.80038,1.80039,8.60618
0.265,12.7727,1,765,8.88621,1,102,7.97804,1,102,0,0,0,0.265018,0.263463,0.267173,0.265018,0.26346,0.267183,0.477196,0.473417,0.482283,0.477198,0.473407,0.482273,1.80062,1.80062,8.63461
0.270,13.4639,1,734,8.92016,1,102,8.01127,1,102,0,0,0,0.270026,0.268485,0.271713,0.270023,0.26848,0.271715,0.486155,0.482725,0.489725,0.486151,0.482715,0.48974,1.8004,1.8004,8.66018
0.275,14.7375,1,878,8.96453,1,116,8.05715,1,116,0,0,0,0.275027,0.27344,0.277102,0.27503,0.273438,0.277102,0.495171,0.49132,0.499713,0.495175,0.491312,0.499713,1.80045,1.80044,8.69272
0.280,15.8899,1,1077,8.99282,1,112,8.0812,1,108,0,0,0,0.28003,0.27875,0.281703,0.280035,0.278753,0.281707,0.504189,0.499588,0.509397,0.504199,0.499598,0.50948,1.80048,1.80048,8.71195
0.285,18.1584,1,1225,9.04002,1,110,8.12573,1,110,0,0,0,0.285007,0.283367,0.286237,0.28501,0.283367,0.286245,0.513108,0.509583,0.516865,0.513115,0.509593,0.51687,1.80034,1.80034,8.74325
0.290,21.1482,1,2513,9.07922,1,111,8.16812,1,107,0,0,0,0.290036,0.288995,0.291397,0.29004,0.289,0.291395,0.52207,0.518725,0.52484,0.522077,0.518735,0.52484,1.80002,1.80002,8.77307
0.295,24.2004,1,1959,9.11537,1,113,8.20108,1,109,0,0,0,0.295015,0.294037,0.296626,0.29502,0.29404,0.296624,0.530879,0.528009,0.534603,0.530887,0.528004,0.534601,1.7995,1.7995,8.80102
0.300,35.6595,1,4108,9.14807,1,136,8.23518,1,136,0,0,0,0.300028,0.298704,0.301054,0.300015,0.298286,0.301069,0.539901,0.536057,0.542806,0.53988,0.536056,0.5428,1.79951,1.79951,8.82183
0.305,41.0144,1,4505,9.18891,1,140,8.27518,1,140,0,0,0,0.305022,0.303661,0.306393,0.305031,0.30366,0.30639,0.548863,0.545867,0.552126,0.548878,0.545866,0.552127,1.79942,1.79942,8.85148
0.310,118.943,1,9070,9.22639,1,114,8.3102,1,110,0,0,0,0.310036,0.309014,0.31149,0.310085,0.309013,0.313701,0.557885,0.5551,0.562089,0.557974,0.555106,0.56597,1.79942,1.79942,8.87695
0.315,395.357,1,14561,9.26004,1,119,8.34739,1,119,0,0,0,0.315041,0.31287,0.316717,0.314956,0.309877,0.316698,0.567026,0.562987,0.572277,0.566876,0.558318,0.572248,1.79985,1.79985,8.89945
