Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,7.03736,1,41,7.03732,1,41,6.2363,1,41,0,0,0,0.00499391,0.00471,0.00536,0.00499401,0,0.0405067,0.00895208,0.00824333,0.00963,0.00895219,0,0.0730133,1.7926,1.79258,7.23977
0.010,7.13715,1,59,7.13701,1,59,6.32969,1,59,0,0,0,0.0100062,0.00962333,0.01048,0.0100062,0,0.0807033,0.0180378,0.0172933,0.0192367,0.0180377,0,0.14581,1.80265,1.80265,7.32455
0.015,7.25709,1,61,7.25664,1,61,6.46017,1,57,0,0,0,0.0150311,0.0145233,0.0156967,0.015031,0,0.12143,0.02704,0.0259333,0.0284833,0.0270399,0,0.219003,1.79893,1.79895,7.44253
0.020,7.40029,1,66,7.39941,1,66,6.59243,1,62,0,0,0,0.020063,0.0194867,0.0205667,0.0200629,0,0.162193,0.0360579,0.0347767,0.0372567,0.0360579,0,0.29118,1.79723,1.79724,7.58179
0.025,7.59675,1,66,7.59536,1,66,6.79347,1,65,0,0,0,0.0250671,0.02449,0.0257333,0.0250665,0,0.20188,0.0451318,0.0439833,0.0464533,0.0451307,0,0.364063,1.80044,1.80044,7.76867
0.030,7.80126,1,80,7.79921,1,80,6.99275,1,80,0,0,0,0.0300682,0.02949,0.0307167,0.0300678,0,0.242557,0.0541228,0.0526633,0.0563,0.0541219,0,0.43723,1.8,1.79999,7.96722
0.035,8.05169,1,93,8.04846,1,93,7.24282,1,91,0,0,0,0.0350706,0.0342367,0.0362133,0.0350699,0,0.281997,0.0631154,0.0612733,0.06533,0.0631141,0,0.509403,1.79966,1.79966,8.21005
0.040,8.33652,1,91,8.33213,1,91,7.53569,1,91,0,0,0,0.0400941,0.0389867,0.0411167,0.0400936,0,0.322673,0.072177,0.0700667,0.0745967,0.0721769,0,0.582797,1.80019,1.80021,8.4856
0.045,8.66631,1,94,8.65999,1,94,7.86114,1,94,0,0,0,0.0450691,0.04441,0.0457233,0.0450683,0,0.362453,0.0810798,0.07946,0.0826367,0.0810777,0,0.653757,1.79901,1.799,8.80585
0.050,9.02891,1,109,9.02078,1,109,8.2179,1,109,0,0,0,0.050078,0.04917,0.05091,0.050077,0,0.402493,0.090079,0.0880267,0.09225,0.0900778,0,0.726197,1.79877,1.79879,9.15752
0.055,9.43448,1,115,9.42323,1,115,8.61322,1,115,0,0,0,0.055088,0.0541533,0.0558567,0.0550866,0,0.443123,0.0990448,0.0965533,0.101737,0.0990416,0,0.7972,1.79794,1.79793,9.55106
0.060,9.897,1,114,9.88214,1,114,9.08756,1,114,0,0,0,0.0600776,0.0585933,0.0612533,0.0600757,0,0.483323,0.108018,0.105313,0.110653,0.108015,0,0.869483,1.79797,1.79798,9.99857
0.065,10.4435,1,139,10.4247,1,139,9.62115,1,139,0,0,0,0.0651088,0.0641933,0.06608,0.0651112,0,0.523463,0.117103,0.115033,0.120723,0.117106,0,0.940047,1.79857,1.79856,10.5262
0.070,11.0003,1,131,10.9747,1,131,10.1672,1,127,0,0,0,0.0700993,0.0692433,0.0712167,0.0695097,0,0.557467,0.126046,0.123663,0.128517,0.125,0,1,1.79811,1.79831,11.0624
0.075,11.6877,1,130,11.6551,1,130,10.8425,1,135,0,0,0,0.0750704,0.0737167,0.0760867,0.0695119,0,0.55741,0.134952,0.131797,0.13759,0.125,0,1,1.79767,1.79825,11.726
0.080,12.4545,1,139,12.411,1,139,11.6092,1,139,0,0,0,0.0800622,0.0788433,0.08149,0.0695126,0,0.557397,0.143966,0.141463,0.14713,0.125,0,1,1.79817,1.79824,12.4602
