Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,12.04,1,70,12.0399,1,70,11.2461,1,67,0,0,0,0.00498339,0.00460333,0.00538667,0.00498333,0.00460333,0.00538667,0.0089563,0.00821667,0.00986667,0.00895633,0.00821667,0.00986667,1.79723,1.79726,12.2301
0.010,12.2427,1,71,12.2425,1,71,11.4288,1,68,0,0,0,0.00998194,0.00952,0.0106333,0.00998208,0.00952,0.0106333,0.0179709,0.01678,0.0192467,0.0179712,0.01678,0.0192467,1.80034,1.80034,12.4175
0.015,12.4571,1,72,12.4563,1,72,11.6623,1,71,0,0,0,0.0149825,0.0143067,0.01555,0.0149825,0.0143033,0.01555,0.0269382,0.0256433,0.02851,0.026938,0.0256433,0.02851,1.79798,1.79796,12.6216
0.020,12.6578,1,75,12.6564,1,75,11.8589,1,71,0,0,0,0.0199847,0.0194667,0.0208033,0.0199846,0.0194667,0.0208,0.0359356,0.0345,0.03783,0.0359355,0.0345,0.03783,1.79816,1.79816,12.8091
0.025,12.8529,1,75,12.8505,1,74,12.0367,1,72,0,0,0,0.0249844,0.02421,0.0256467,0.0249844,0.02421,0.0256467,0.0449068,0.0431433,0.04654,0.0449074,0.04314,0.04654,1.7974,1.79742,12.992
0.030,13.0428,1,76,13.0391,1,74,12.2264,1,72,0,0,0,0.0299786,0.02924,0.0307733,0.0299786,0.02924,0.0307733,0.0539195,0.05213,0.05596,0.0539195,0.0521433,0.05596,1.7986,1.7986,13.1672
0.035,13.2224,1,76,13.2168,1,76,12.3887,1,74,0,0,0,0.0349774,0.0342367,0.0358733,0.0349775,0.0342367,0.0358767,0.0629459,0.0611567,0.0654667,0.0629464,0.0611567,0.06545,1.79962,1.79962,13.3317
0.040,13.4114,1,124,13.4038,1,124,12.5749,1,124,0,0,0,0.0399889,0.0391467,0.0409867,0.0399888,0.0391467,0.0409833,0.072009,0.0696667,0.07408,0.0720087,0.0696667,0.07408,1.80073,1.80072,13.5056
0.045,13.5813,1,80,13.5713,1,78,12.7295,1,75,0,0,0,0.0449701,0.04413,0.0460133,0.0449701,0.0441333,0.0460133,0.080976,0.0788633,0.0842433,0.0809755,0.0788633,0.0842367,1.80066,1.80065,13.661
0.050,13.7632,1,79,13.75,1,79,12.9064,1,76,0,0,0,0.0499764,0.04892,0.05151,0.0499762,0.04892,0.0515067,0.0899879,0.0868533,0.0925167,0.0899877,0.0868533,0.0925167,1.80061,1.80061,13.8284
0.055,13.9429,1,87,13.9251,1,80,13.071,1,76,0,0,0,0.054982,0.0535933,0.0560633,0.054982,0.0535967,0.05607,0.0989778,0.0963233,0.1012,0.098978,0.09634,0.1012,1.80018,1.80019,13.9907
0.060,14.1069,1,139,14.0853,1,139,13.2287,1,135,0,0,0,0.0599857,0.0589133,0.0613133,0.0599856,0.0589167,0.0613233,0.107968,0.104723,0.111213,0.107968,0.104723,0.111213,1.7999,1.7999,14.1399
0.065,14.2533,1,119,14.2267,1,119,13.3532,1,119,0,0,0,0.0649985,0.0638667,0.0660133,0.0649983,0.0638667,0.06601,0.117022,0.11463,0.119897,0.117022,0.114637,0.119897,1.80038,1.80038,14.2691
0.070,14.4227,1,126,14.3888,1,126,13.5162,1,126,0,0,0,0.0699986,0.0686933,0.0711733,0.0699983,0.06869,0.0711733,0.126019,0.123233,0.12942,0.126019,0.123237,0.12942,1.80031,1.80031,14.4188
0.075,14.5739,1,116,14.5323,1,116,13.6591,1,116,0,0,0,0.07499,0.0734167,0.0760667,0.0749896,0.07342,0.07605,0.134971,0.131247,0.138787,0.13497,0.131233,0.138747,1.79985,1.79985,14.5509
0.080,14.7409,1,126,14.6891,1,126,13.8144,1,126,0,0,0,0.0799878,0.0786433,0.0812033,0.0799876,0.0786467,0.08121,0.143984,0.14032,0.146947,0.143983,0.140327,0.14695,1.80007,1.80007,14.695
0.085,14.8962,1,137,14.8342,1,128,13.948,1,128,0,0,0,0.0849842,0.08364,0.08641,0.0849839,0.08364,0.08641,0.152967,0.14972,0.156877,0.152967,0.1497,0.156877,1.79995,1.79995,14.8289
0.090,15.0363,1,138,14.9613,1,129,14.06,1,128,0,0,0,0.08999,0.0882767,0.0914933,0.0899897,0.0882833,0.0914967,0.161986,0.15777,0.165417,0.161986,0.157777,0.165413,1.80005,1.80005,14.9432
0.095,15.1986,1,157,15.1093,1,131,14.2106,1,131,0,0,0,0.0949999,0.0936067,0.0963867,0.0949997,0.0936033,0.0963867,0.170999,0.166893,0.17535,0.170998,0.166897,0.175333,1.79999,1.79999,15.0796
0.100,15.349,1,160,15.2416,1,132,14.3364,1,128,0,0,0,0.100003,0.09821,0.10142,0.100002,0.09821,0.10142,0.180009,0.17718,0.183673,0.180008,0.177157,0.183663,1.80004,1.80004,15.1986
0.105,15.5003,1,220,15.3714,1,132,14.461,1,132,0,0,0,0.105002,0.10362,0.106463,0.105002,0.103617,0.106463,0.189006,0.18513,0.192463,0.189006,0.185137,0.192463,1.80002,1.80002,15.3152
0.110,15.6545,1,186,15.4998,1,137,14.5854,1,133,0,0,0,0.110003,0.10808,0.11205,0.110002,0.108083,0.112047,0.19802,0.193597,0.202457,0.198018,0.1936,0.202437,1.80014,1.80013,15.4316
0.115,15.8102,1,192,15.6222,1,174,14.7066,1,174,0,0,0,0.115,0.11298,0.11649,0.115001,0.112983,0.11649,0.207012,0.20274,0.211183,0.207012,0.202723,0.211197,1.8001,1.8001,15.5406
0.120,15.976,1,267,15.7527,1,137,14.8259,1,137,0,0,0,0.120001,0.11788,0.12139,0.120001,0.11787,0.121393,0.215985,0.21001,0.219877,0.215983,0.209993,0.21986,1.79986,1.79985,15.6587
0.125,16.1317,1,292,15.8557,1,142,14.9225,1,138,0,0,0,0.124991,0.122477,0.126757,0.124991,0.12248,0.126757,0.224941,0.21717,0.229613,0.224939,0.217173,0.229613,1.79965,1.79965,15.7491
0.130,16.3045,1,343,15.9828,1,138,15.0516,1,138,0,0,0,0.129994,0.12861,0.13163,0.129994,0.12861,0.131633,0.233907,0.229627,0.239577,0.233907,0.22959,0.239553,1.79937,1.79937,15.8628
0.135,16.4945,1,425,16.0924,1,136,15.1568,1,135,0,0,0,0.135011,0.13331,0.137077,0.13501,0.133303,0.137077,0.242939,0.23854,0.24718,0.242937,0.238547,0.24717,1.7994,1.7994,15.9587
0.140,16.7074,1,552,16.2164,1,141,15.2712,1,140,0,0,0,0.140012,0.138473,0.141673,0.140012,0.138487,0.141667,0.251956,0.247503,0.255883,0.251957,0.247503,0.25588,1.79953,1.79954,16.069
0.145,16.9379,1,713,16.3218,1,153,15.3824,1,153,0,0,0,0.145017,0.14337,0.146897,0.145016,0.143367,0.146893,0.260933,0.25642,0.265297,0.260931,0.256443,0.265297,1.79933,1.79932,16.1592
0.150,17.1476,1,533,16.4275,1,144,15.4785,1,140,0,0,0,0.15003,0.148493,0.151627,0.15003,0.14851,0.151627,0.269926,0.26537,0.274093,0.269927,0.265363,0.274087,1.79915,1.79915,16.2515
0.155,17.5246,1,692,16.5364,1,147,15.5864,1,147,0,0,0,0.15501,0.153073,0.15654,0.15501,0.1531,0.156553,0.278871,0.274573,0.28329,0.278872,0.274533,0.283313,1.79905,1.79905,16.3463
0.160,17.7776,1,697,16.6319,1,180,15.6823,1,176,0,0,0,0.159992,0.158507,0.162103,0.159992,0.15851,0.162107,0.287835,0.28356,0.292603,0.287835,0.28358,0.292597,1.79905,1.79906,16.4278
0.165,18.1784,1,1234,16.7464,1,168,15.7932,1,168,0,0,0,0.164984,0.16321,0.16732,0.164984,0.163207,0.167317,0.296815,0.29239,0.302133,0.296814,0.2924,0.30213,1.79905,1.79905,16.5283
0.170,18.7492,1,1653,16.8407,1,148,15.8845,1,144,0,0,0,0.169982,0.16839,0.171893,0.16998,0.168397,0.171897,0.305826,0.299963,0.31143,0.305823,0.299957,0.31145,1.79917,1.79917,16.6072
0.175,19.4427,1,1322,16.9454,1,172,15.9931,1,168,0,0,0,0.174982,0.17345,0.177263,0.174982,0.173463,0.177267,0.314825,0.31027,0.319503,0.314824,0.310273,0.319507,1.79918,1.79918,16.696
0.180,20.022,1,1517,17.0431,1,152,16.0844,1,152,0,0,0,0.179982,0.17798,0.182083,0.179981,0.17798,0.18208,0.323818,0.31814,0.328417,0.323817,0.31815,0.328423,1.79917,1.79917,16.7808
0.185,21.2743,1,2643,17.1367,1,196,16.1759,1,196,0,0,0,0.184973,0.182803,0.187077,0.184974,0.182813,0.187113,0.332765,0.328003,0.33785,0.332768,0.328007,0.33785,1.799,1.799,16.8573
0.190,22.4605,1,2425,17.2282,1,166,16.2674,1,166,0,0,0,0.18996,0.187713,0.191863,0.18996,0.187713,0.191853,0.341715,0.336363,0.346783,0.341716,0.3364,0.34677,1.79888,1.79888,16.9351
0.195,24.2098,1,4156,17.3137,1,152,16.3523,1,152,0,0,0,0.194964,0.192853,0.19691,0.194965,0.192843,0.196917,0.350751,0.345817,0.355963,0.350754,0.34609,0.355967,1.79906,1.79906,17.0077
0.200,27.5088,1,3993,17.4151,1,172,16.462,1,172,0,0,0,0.199974,0.19831,0.20187,0.199975,0.198303,0.201873,0.35981,0.354907,0.36456,0.359811,0.354883,0.364557,1.79928,1.79928,17.0875
0.205,32.9584,1,6232,17.5039,1,179,16.5456,1,176,0,0,0,0.205,0.203028,0.206548,0.205002,0.20303,0.20654,0.368925,0.365688,0.372412,0.368928,0.365732,0.372396,1.79963,1.79963,17.1615
