Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,4.12202,1,16,4.11942,1,16,3.34635,1,12,0,0,0,0.00503313,0.00481,0.00530333,0.00503292,0,0.02034,0.00901479,0.00842333,0.00938667,0.00901458,0,0.03638,1.79109,1.79113,4.32224
0.010,4.16112,1,18,4.15229,1,18,3.34727,1,16,0,0,0,0.0100071,0.00965667,0.0101967,0.0100071,0,0.0406567,0.0181071,0.0176567,0.0190767,0.0181073,0,0.0732967,1.80943,1.80945,4.33095
0.015,4.19512,1,23,4.18175,1,23,3.39185,1,19,0,0,0,0.0149985,0.0147133,0.0155233,0.0149983,0,0.0602167,0.0269394,0.0256067,0.0280867,0.0269392,0,0.10803,1.79613,1.79614,4.36654
0.020,4.23122,1,22,4.21409,1,22,3.42868,1,18,0,0,0,0.019986,0.01961,0.02052,0.0199858,0,0.0805067,0.0358335,0.03493,0.03684,0.0358333,0,0.144973,1.79293,1.79294,4.39616
0.025,4.25193,1,23,4.22961,1,21,3.43954,1,20,0,0,0,0.0249837,0.0244333,0.0254267,0.024984,0,0.1007,0.0448033,0.0432067,0.0459867,0.0448042,0,0.18158,1.7933,1.79332,4.40626
0.030,4.30518,1,23,4.27886,1,23,3.47131,1,20,0,0,0,0.0300242,0.0295467,0.03048,0.0300242,0,0.12085,0.0540175,0.05332,0.0554333,0.0540175,0,0.21757,1.79913,1.79913,4.44123
0.035,4.34724,1,25,4.31341,1,25,3.51079,1,24,0,0,0,0.0350258,0.03456,0.0356267,0.0350256,0,0.14059,0.0631567,0.0616533,0.06481,0.0631565,0,0.253737,1.80315,1.80315,4.46607
0.040,4.39936,1,29,4.35992,1,27,3.55861,1,25,0,0,0,0.0400277,0.03946,0.04073,0.0400277,0,0.160507,0.0721635,0.0709767,0.07374,0.0721642,0,0.290197,1.80284,1.80286,4.50472
0.045,4.45541,1,26,4.4068,1,26,3.59953,1,22,0,0,0,0.0450169,0.0439567,0.0456967,0.0450169,0,0.18061,0.0811485,0.0793167,0.08211,0.0811488,0,0.325537,1.80262,1.80263,4.54449
0.050,4.51429,1,28,4.45671,1,28,3.65833,1,28,0,0,0,0.0499998,0.0493,0.0506933,0.0499996,0,0.201593,0.0900577,0.0887133,0.0915567,0.0900581,0,0.361353,1.80116,1.80118,4.58916
0.055,4.57341,1,34,4.5061,1,31,3.70365,1,28,0,0,0,0.0550015,0.05412,0.0556867,0.0550017,0,0.221877,0.0989573,0.0961867,0.101667,0.0989569,0,0.397133,1.79918,1.79916,4.62892
0.060,4.63722,1,32,4.56113,1,32,3.76033,1,32,0,0,0,0.0599671,0.0591933,0.0606667,0.0599671,0,0.241723,0.107884,0.10628,0.110047,0.107884,0,0.433653,1.79905,1.79905,4.67673
0.065,4.69829,1,42,4.60817,1,42,3.81605,1,38,0,0,0,0.0650215,0.0644433,0.06613,0.065021,0,0.262283,0.116787,0.114973,0.119243,0.116787,0,0.47075,1.79613,1.79614,4.71839
0.070,4.7699,1,38,4.66923,1,38,3.8704,1,38,0,0,0,0.0699785,0.0688767,0.0706767,0.0699779,0,0.281813,0.125762,0.123223,0.12785,0.125761,0,0.506803,1.79715,1.79715,4.76859
0.075,4.84529,1,35,4.72918,1,35,3.92841,1,33,0,0,0,0.0749754,0.0739667,0.0760933,0.0749746,0,0.30211,0.134679,0.132943,0.137253,0.134676,0,0.543023,1.79631,1.79629,4.8193
0.080,4.93635,1,39,4.80418,1,39,4.00827,1,39,0,0,0,0.0799906,0.0789433,0.0806033,0.079991,0,0.321803,0.143754,0.1418,0.145303,0.143755,0,0.57863,1.79713,1.79714,4.88242
0.085,5.02712,1,43,4.87391,1,34,4.06984,1,30,0,0,0,0.0850135,0.0841767,0.08594,0.0850117,0,0.34175,0.152908,0.15066,0.154753,0.152903,0,0.614843,1.79864,1.79861,4.93844
0.090,5.13389,1,51,4.95865,1,43,4.15947,1,43,0,0,0,0.0900248,0.0892033,0.09142,0.0900248,0,0.361837,0.16201,0.159603,0.16706,0.162009,0,0.650823,1.79961,1.79961,5.00679
0.095,5.22964,1,50,5.03403,1,34,4.22181,1,34,0,0,0,0.0950098,0.0942767,0.09608,0.0950106,0,0.381353,0.170997,0.16884,0.173027,0.170998,0,0.688117,1.79979,1.79978,5.07292
