Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,4.08034,1,16,4.07794,1,16,3.29496,1,12,0,0,0,0.00503313,0.00481,0.00530333,0.00503292,0.00485333,0.00523333,0.00901479,0.00842333,0.00938667,0.00901458,0.00845333,0.00953333,1.79109,1.79113,4.28126
0.010,4.0991,1,16,4.09308,1,16,3.29025,1,13,0,0,0,0.0100071,0.00965667,0.0101967,0.0100069,0.00964667,0.01039,0.0181071,0.0176567,0.0190767,0.0181071,0.01748,0.01876,1.80943,1.80946,4.27106
0.015,4.11375,1,18,4.10632,1,18,3.31857,1,16,0,0,0,0.0149985,0.0147133,0.0155233,0.0149983,0.0148167,0.01522,0.0269394,0.0256067,0.0280867,0.0269392,0.02633,0.0278433,1.79613,1.79614,4.29261
0.020,4.13149,1,18,4.11931,1,18,3.3282,1,18,0,0,0,0.019986,0.01961,0.02052,0.0199858,0.01966,0.0203033,0.0358335,0.03493,0.03684,0.0358333,0.0350033,0.03669,1.79293,1.79294,4.30406
0.025,4.15413,1,20,4.13912,1,20,3.34987,1,16,0,0,0,0.0249837,0.0244333,0.0254267,0.024984,0.0247,0.0254733,0.0448033,0.0432067,0.0459867,0.0448044,0.0433767,0.04618,1.7933,1.79333,4.31704
0.030,4.17651,1,21,4.15829,1,21,3.35472,1,18,0,0,0,0.0300242,0.0295467,0.03048,0.030024,0.0292733,0.0305967,0.0540175,0.05332,0.0554333,0.0540173,0.05254,0.0554367,1.79913,1.79914,4.32283
0.035,4.21591,1,21,4.1939,1,20,3.38788,1,18,0,0,0,0.0350258,0.03456,0.0356267,0.0350254,0.0344667,0.0356367,0.0631567,0.0616533,0.06481,0.0631562,0.06177,0.0643333,1.80315,1.80315,4.34875
0.040,4.24281,1,26,4.21539,1,26,3.41346,1,26,0,0,0,0.0400277,0.03946,0.04073,0.0400277,0.03949,0.0405033,0.0721635,0.0709767,0.07374,0.0721642,0.07009,0.0736167,1.80284,1.80286,4.36149
0.045,4.26423,1,22,4.23244,1,22,3.4307,1,22,0,0,0,0.0450169,0.0439567,0.0456967,0.0450173,0.0445133,0.0458567,0.0811485,0.0793167,0.08211,0.0811494,0.0791133,0.0825967,1.80262,1.80263,4.37404
0.050,4.29545,1,25,4.25664,1,23,3.45559,1,22,0,0,0,0.0499998,0.0493,0.0506933,0.0499998,0.0491,0.0508833,0.0900577,0.0887133,0.0915567,0.0900581,0.0884933,0.0920333,1.80116,1.80117,4.39233
0.055,4.32895,1,27,4.28276,1,23,3.48003,1,20,0,0,0,0.0550015,0.05412,0.0556867,0.0550015,0.05423,0.05599,0.0989573,0.0961867,0.101667,0.0989569,0.0973667,0.10109,1.79918,1.79917,4.41242
0.060,4.35533,1,24,4.30371,1,22,3.51108,1,20,0,0,0,0.0599671,0.0591933,0.0606667,0.0599675,0.0593167,0.0608333,0.107884,0.10628,0.110047,0.107884,0.10633,0.110247,1.79905,1.79904,4.42548
0.065,4.38725,1,27,4.32658,1,26,3.53821,1,22,0,0,0,0.0650215,0.0644433,0.06613,0.0650213,0.0643067,0.06615,0.116787,0.114973,0.119243,0.116787,0.114763,0.11975,1.79613,1.79614,4.44517
0.070,4.41874,1,30,4.35172,1,24,3.551,1,24,0,0,0,0.0699785,0.0688767,0.0706767,0.0699788,0.0693367,0.07104,0.125762,0.123223,0.12785,0.125762,0.123577,0.129007,1.79715,1.79715,4.46093
0.075,4.45883,1,28,4.38094,1,28,3.58544,1,28,0,0,0,0.0749754,0.0739667,0.0760933,0.0749752,0.0743267,0.0759933,0.134679,0.132943,0.137253,0.134678,0.132207,0.137433,1.79631,1.7963,4.48278
0.080,4.49517,1,31,4.40582,1,25,3.6087,1,24,0,0,0,0.0799906,0.0789433,0.0806033,0.079991,0.0792,0.0808833,0.143754,0.1418,0.145303,0.143754,0.14093,0.14601,1.79713,1.79713,4.49976
0.085,4.53224,1,29,4.43155,1,26,3.62896,1,22,0,0,0,0.0850135,0.0841767,0.08594,0.0850131,0.0843767,0.0859067,0.152908,0.15066,0.154753,0.152906,0.150483,0.154637,1.79864,1.79862,4.51506
0.090,4.57464,1,30,4.46309,1,28,3.66602,1,28,0,0,0,0.0900248,0.0892033,0.09142,0.0900256,0.0891133,0.09116,0.16201,0.159603,0.16706,0.162011,0.15898,0.16389,1.79961,1.79961,4.53225
