Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,8.70498,1,58,8.70482,1,58,7.91404,1,57,0,0,0,0.00499033,0.00471667,0.00534333,0.00499037,0,0.05068,0.0089878,0.00840667,0.00970333,0.00898797,0,0.0923467,1.80104,1.80106,8.89892
0.010,8.84775,1,81,8.8472,1,81,8.06001,1,77,0,0,0,0.00998667,0.00936667,0.0104867,0.00998667,0,0.100857,0.0179423,0.01658,0.0193267,0.0179423,0,0.182543,1.79662,1.79663,9.04047
0.015,9.05943,1,85,9.05829,1,85,8.25648,1,85,0,0,0,0.0149928,0.0145567,0.0154833,0.0149926,0,0.150963,0.026992,0.0261067,0.0279833,0.0269916,0,0.27351,1.80033,1.80032,9.24211
0.020,9.34661,1,86,9.34492,1,86,8.53906,1,82,0,0,0,0.0200148,0.0193933,0.0204933,0.0200149,0,0.20122,0.0360539,0.0345267,0.0374667,0.0360541,0,0.363033,1.80136,1.80136,9.52159
0.025,9.6664,1,92,9.66378,1,92,8.87285,1,92,0,0,0,0.0250124,0.0244033,0.0257733,0.0250124,0,0.251327,0.0450406,0.0430667,0.0476533,0.045041,0,0.454557,1.80073,1.80075,9.83413
0.030,10.061,1,106,10.0574,1,106,9.25858,1,106,0,0,0,0.0299992,0.0292567,0.0307333,0.0299993,0,0.302093,0.0539514,0.05259,0.0555367,0.0539507,0,0.545747,1.79843,1.7984,10.2225
0.035,10.5574,1,110,10.5524,1,110,9.75149,1,110,0,0,0,0.0350134,0.0342567,0.0357733,0.0350134,0,0.353483,0.0629563,0.06123,0.0649167,0.0629555,0,0.63488,1.79806,1.79804,10.7098
0.040,11.1117,1,153,11.1048,1,153,10.2901,1,153,0,0,0,0.0400115,0.03908,0.0410533,0.0400107,0,0.403293,0.0719575,0.0699133,0.0735333,0.0719568,0,0.722623,1.79842,1.79844,11.2529
0.045,11.7473,1,154,11.7376,1,154,10.9412,1,154,0,0,0,0.0450037,0.04406,0.0459233,0.0450032,0,0.45082,0.080922,0.0782933,0.08343,0.0809206,0,0.81235,1.79812,1.79811,11.8754
0.050,12.5043,1,154,12.491,1,154,11.6776,1,154,0,0,0,0.049987,0.0487667,0.0509033,0.0499875,0,0.50132,0.0898885,0.0877267,0.0924967,0.0898884,0,0.90316,1.79824,1.79822,12.6151
0.055,13.3845,1,157,13.3663,1,157,12.5561,1,153,0,0,0,0.0549903,0.0539767,0.0560667,0.0549897,0,0.551407,0.0988774,0.0963133,0.101183,0.0988783,0,0.993713,1.79809,1.79812,13.4764
0.060,14.4155,1,172,14.3911,1,172,13.5717,1,172,0,0,0,0.059997,0.0590567,0.0614033,0.0556119,0,0.5576,0.107866,0.105413,0.11097,0.1,0,1,1.79786,1.79818,14.483
0.065,15.6041,1,176,15.5716,1,176,14.7599,1,220,0,0,0,0.0650001,0.0638933,0.0659967,0.0556122,0,0.557623,0.116849,0.114133,0.120103,0.1,0,1,1.79768,1.79817,15.643
0.070,17.0123,1,186,16.9665,1,186,16.1671,1,186,0,0,0,0.0699817,0.0684767,0.0712933,0.0556123,0,0.55763,0.125844,0.123457,0.128953,0.1,0,1,1.79825,1.79816,17.0114
0.075,18.6734,1,202,18.6108,1,202,17.8337,1,202,0,0,0,0.0749678,0.0740433,0.0760367,0.0556123,0,0.55764,0.134827,0.131843,0.1385,0.1,0,1,1.79847,1.79816,18.6238
0.080,20.7536,1,217,20.6645,1,217,19.8744,1,238,0,0,0,0.0799746,0.0787233,0.08123,0.0556118,0,0.557627,0.143847,0.14111,0.146473,0.1,0,1,1.79866,1.79818,20.6338
0.085,23.2823,1,251,23.1501,1,251,22.3752,1,247,0,0,0,0.0849741,0.08368,0.08632,0.0556117,0,0.557613,0.152912,0.1504,0.15617,0.1,0,1,1.79951,1.79818,23.0624
0.090,26.672,1,256,26.4664,1,256,25.641,1,256,0,0,0,0.0899731,0.0884767,0.0915033,0.0556121,0,0.55762,0.161939,0.15789,0.165037,0.1,0,1,1.79986,1.79817,26.2951
0.095,31.2151,1,263,30.8625,1,257,30.0405,1,309,0,0,0,0.0949854,0.09358,0.0966667,0.055612,0,0.55763,0.171009,0.168347,0.174117,0.1,0,1,1.80037,1.79817,30.555
0.100,38.3046,1,528,37.509,1,312,36.6243,1,312,0,0,0,0.0999934,0.09874,0.101247,0.0556114,0,0.5576,0.180068,0.176433,0.18295,0.1,0,1,1.80079,1.79819,36.936
0.105,55.2869,1,1906,49.7561,1,298,48.7613,1,369,0,0,0,0.104986,0.103097,0.106463,0.055611,0,0.557633,0.189075,0.185497,0.191993,0.1,0,1,1.80095,1.7982,48.3588
0.110,8896.84,1,272097,70.1153,1,540,68.2821,1,619,0,0,0,0.110001,0.10871,0.111103,0.0556217,0,0.557887,0.198084,0.194827,0.201177,0.1,0,1,1.80074,1.79786,65.8139
