Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,5.30415,2,20,5.30403,2,20,4.5086,2,16,0,0,0,0.00503313,0.00481,0.00530333,0.00503313,0.00481,0.0053,0.00901479,0.00842333,0.00938667,0.00901479,0.00842333,0.00938667,1.79109,1.79109,5.50064
0.010,5.34078,2,20,5.34013,2,20,4.55463,2,16,0,0,0,0.0100071,0.00965667,0.0101967,0.0100071,0.00965667,0.0102,0.0181071,0.0176567,0.0190767,0.0181075,0.0176567,0.01908,1.80943,1.80947,5.50398
0.015,5.35131,2,22,5.35013,2,20,4.58756,2,20,0,0,0,0.0149985,0.0147133,0.0155233,0.0149985,0.0147133,0.01552,0.0269394,0.0256067,0.0280867,0.0269394,0.0256067,0.0280867,1.79613,1.79613,5.51736
0.020,5.34949,2,21,5.34744,2,20,4.57234,2,19,0,0,0,0.019986,0.01961,0.02052,0.019986,0.01961,0.0205167,0.0358335,0.03493,0.03684,0.0358333,0.03493,0.0368367,1.79293,1.79292,5.50364
0.025,5.36986,2,24,5.36567,2,23,4.58613,2,20,0,0,0,0.0249837,0.0244333,0.0254267,0.0249842,0.0244333,0.0254233,0.0448033,0.0432067,0.0459867,0.0448046,0.0432067,0.0459833,1.7933,1.79332,5.50712
0.030,5.39039,2,37,5.3847,2,24,4.59026,2,20,0,0,0,0.0300242,0.0295467,0.03048,0.0300244,0.0295433,0.0304767,0.0540175,0.05332,0.0554333,0.0540177,0.0533167,0.0554333,1.79913,1.79913,5.5077
0.035,5.40496,2,35,5.39556,2,24,4.60966,2,20,0,0,0,0.0350258,0.03456,0.0356267,0.035026,0.03456,0.0356267,0.0631567,0.0616533,0.06481,0.0631569,0.0616533,0.0648067,1.80315,1.80314,5.5
0.040,5.41685,2,35,5.40629,2,24,4.62179,2,21,0,0,0,0.0400277,0.03946,0.04073,0.0400275,0.0394567,0.0407267,0.0721635,0.0709767,0.07374,0.072164,0.07098,0.0737367,1.80284,1.80286,5.5003
0.045,5.43551,2,36,5.42143,2,24,4.62499,2,20,0,0,0,0.0450169,0.0439567,0.0456967,0.0450171,0.0439567,0.0456967,0.0811485,0.0793167,0.08211,0.0811504,0.0793167,0.08211,1.80262,1.80266,5.50219
0.050,5.44673,2,40,5.42819,2,25,4.65111,2,24,0,0,0,0.0499998,0.0493,0.0506933,0.0500004,0.0493,0.05069,0.0900577,0.0887133,0.0915567,0.0900592,0.0887133,0.0915667,1.80116,1.80117,5.49662
