Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.005,13.2039,1,58,13.19,1,58,12.3856,1,58,0,0,0,0.00499866,0.00456,0.00529667,0.00499866,0.00467,0.00529333,0.00901014,0.00818667,0.00976667,0.00900993,0.00817,0.00979667,1.80251,1.80247,13.3773
0.010,13.2613,1,60,13.2324,1,60,12.4374,1,60,0,0,0,0.0100135,0.00957667,0.0104767,0.0100136,0.00949667,0.01041,0.0180194,0.0167133,0.0191667,0.0180199,0.01667,0.0190933,1.79951,1.79954,13.4128
0.015,13.3025,1,76,13.2564,1,76,12.4485,1,76,0,0,0,0.0150321,0.0144467,0.0157333,0.0150323,0.01454,0.01568,0.0270613,0.02574,0.02888,0.0270614,0.02577,0.0284033,1.80023,1.80021,13.426
0.020,13.3603,1,78,13.2975,1,78,12.4934,1,76,0,0,0,0.0200388,0.01896,0.02063,0.0200389,0.0194033,0.0207667,0.0360503,0.03408,0.03753,0.0360506,0.0344467,0.0375833,1.79903,1.79903,13.4582
0.025,13.4258,1,76,13.3425,1,76,12.5437,1,76,0,0,0,0.0250457,0.02427,0.0259,0.0250456,0.0243833,0.02565,0.0450287,0.0431233,0.04726,0.0450279,0.04292,0.0467467,1.79786,1.79784,13.4929
0.030,13.4799,1,81,13.3749,1,79,12.5955,1,79,0,0,0,0.0300466,0.0291633,0.0308833,0.0300464,0.0293933,0.0308267,0.0540337,0.0523433,0.05599,0.0540344,0.0515367,0.0563333,1.79833,1.79836,13.5136
0.035,13.5266,1,77,13.4,1,76,12.6049,1,76,0,0,0,0.0350705,0.0341,0.0359567,0.0350702,0.0341433,0.03581,0.0630685,0.0610333,0.0652,0.063068,0.0607067,0.06522,1.79833,1.79834,13.5273
0.040,13.6064,1,88,13.4548,1,88,12.6576,1,88,0,0,0,0.0400701,0.0391767,0.0412133,0.0400702,0.03908,0.0411233,0.0720535,0.07,0.07444,0.0720534,0.0693667,0.0747,1.79818,1.79818,13.5707
0.045,13.6765,1,88,13.4939,1,88,12.6992,1,88,0,0,0,0.045052,0.04408,0.0459767,0.0450517,0.0441,0.04605,0.0809881,0.07868,0.0831867,0.080988,0.0786,0.0843433,1.79766,1.79767,13.5975
0.050,13.7535,1,95,13.5418,1,95,12.7405,1,95,0,0,0,0.0500313,0.04901,0.0508733,0.0500313,0.04913,0.0512067,0.08998,0.0875233,0.0921367,0.0899808,0.0876133,0.0927933,1.79847,1.79849,13.6318
0.055,13.8197,1,90,13.5743,1,90,12.7748,1,90,0,0,0,0.0550172,0.0536967,0.0561433,0.0550172,0.0540667,0.0564267,0.0989539,0.09659,0.10164,0.0989541,0.09626,0.102707,1.7986,1.7986,13.6505
0.060,13.9092,1,109,13.6256,1,109,12.8301,1,109,0,0,0,0.0600335,0.05899,0.0610867,0.0600335,0.0589233,0.06113,0.108034,0.105183,0.111413,0.108034,0.105197,0.111303,1.79956,1.79956,13.6872
0.065,13.9961,1,101,13.672,1,92,12.8733,1,92,0,0,0,0.0650391,0.06378,0.0665867,0.0650392,0.06389,0.06638,0.117071,0.114347,0.12029,0.117071,0.114527,0.12022,1.8,1.8,13.718
0.070,14.0941,1,100,13.7209,1,100,12.9183,1,100,0,0,0,0.0700516,0.0683867,0.0712833,0.0700515,0.0688967,0.0714533,0.126149,0.12274,0.128863,0.126148,0.12307,0.129403,1.8008,1.8008,13.7515
0.075,14.1984,1,113,13.7737,1,113,12.9776,1,113,0,0,0,0.0750506,0.0737533,0.07642,0.0750506,0.0735133,0.0760167,0.135162,0.1309,0.138273,0.135162,0.131807,0.137913,1.80094,1.80095,13.7884
0.080,14.3064,1,106,13.8229,1,106,13.0299,1,106,0,0,0,0.080056,0.07884,0.0811733,0.0800561,0.07864,0.08119,0.144157,0.141343,0.147373,0.144158,0.14064,0.146837,1.8007,1.80071,13.8202
0.085,14.4265,1,103,13.8804,1,102,13.0804,1,98,0,0,0,0.0850664,0.0832533,0.0864733,0.0850668,0.0834967,0.0860633,0.153203,0.149443,0.15688,0.153204,0.149653,0.156093,1.80098,1.80099,13.8617
0.090,14.5501,1,110,13.9313,1,110,13.1338,1,106,0,0,0,0.0900691,0.0885467,0.0914667,0.0900691,0.08885,0.0912833,0.16217,0.15884,0.165153,0.162168,0.158333,0.165483,1.8005,1.80048,13.8953
0.095,14.6935,1,112,13.9904,1,110,13.1913,1,110,0,0,0,0.0950712,0.0934533,0.0964533,0.0950719,0.0937833,0.0964067,0.171144,0.168033,0.17495,0.171145,0.167627,0.174573,1.80017,1.80017,13.9347
0.100,14.84,1,130,14.0466,1,113,13.236,1,113,0,0,0,0.100082,0.0987667,0.101523,0.100082,0.0987033,0.1014,0.180153,0.177253,0.18364,0.180154,0.176953,0.18389,1.80005,1.80007,13.9721
0.105,14.9924,1,119,14.0995,1,119,13.2954,1,115,0,0,0,0.105073,0.10369,0.106477,0.105073,0.103537,0.10653,0.189125,0.186487,0.192507,0.189126,0.186117,0.19276,1.79994,1.79994,14.0043
0.110,15.1826,1,135,14.1637,1,135,13.3667,1,135,0,0,0,0.110082,0.10778,0.11139,0.110083,0.108523,0.11196,0.198163,0.193513,0.20129,0.198164,0.194897,0.20212,1.80013,1.80013,14.0471
0.115,15.3816,1,151,14.2208,1,119,13.4121,1,119,0,0,0,0.115083,0.11364,0.116393,0.115083,0.11361,0.116753,0.207199,0.202893,0.21033,0.207199,0.203777,0.211917,1.80043,1.80043,14.0803
0.120,15.6198,1,123,14.2967,1,122,13.4932,1,122,0,0,0,0.12007,0.118687,0.12167,0.120071,0.118263,0.121967,0.216193,0.211623,0.22023,0.216194,0.21225,0.22121,1.80056,1.80055,14.1313
0.125,15.8757,1,153,14.3575,1,130,13.5525,1,126,0,0,0,0.125066,0.123817,0.126983,0.125066,0.123413,0.127013,0.225136,0.22089,0.229997,0.225137,0.220603,0.230293,1.80014,1.80014,14.1681
0.130,16.1587,1,177,14.4268,1,136,13.6242,1,132,0,0,0,0.130063,0.128357,0.132153,0.130065,0.128197,0.131897,0.234111,0.22977,0.237603,0.234113,0.229343,0.239123,1.79998,1.79998,14.2124
0.135,16.4967,1,157,14.4974,1,135,13.6978,1,135,0,0,0,0.135064,0.133177,0.137137,0.135066,0.133503,0.136883,0.243084,0.239097,0.248457,0.24309,0.23881,0.24815,1.79977,1.79978,14.2554
0.140,16.872,1,187,14.5643,1,127,13.7555,1,123,0,0,0,0.140073,0.138377,0.142133,0.140074,0.138337,0.141923,0.252125,0.247693,0.256437,0.252127,0.247353,0.257053,1.79996,1.79996,14.2904
0.145,17.3445,1,178,14.6488,1,145,13.8418,1,145,0,0,0,0.145085,0.143377,0.146543,0.145087,0.14322,0.146957,0.261161,0.256087,0.26578,0.261164,0.256473,0.2661,1.80005,1.80005,14.3409
0.150,17.9254,1,223,14.7336,1,139,13.9304,1,139,0,0,0,0.150081,0.14851,0.151733,0.150084,0.148353,0.151743,0.270138,0.266143,0.275763,0.270141,0.266093,0.274513,1.79994,1.79994,14.39
0.155,18.5593,1,271,14.8109,1,127,14.0064,1,126,0,0,0,0.155078,0.153263,0.156717,0.15508,0.153463,0.156783,0.279134,0.27502,0.283213,0.279136,0.274647,0.283187,1.79995,1.79995,14.4307
0.160,19.3986,1,246,14.9056,1,142,14.0943,1,138,0,0,0,0.16006,0.158397,0.161573,0.160062,0.15839,0.161633,0.288117,0.284393,0.29214,0.288121,0.28351,0.292447,1.80005,1.80005,14.4862
0.165,20.4482,1,256,14.9887,1,152,14.1815,1,152,0,0,0,0.165063,0.1631,0.166423,0.165066,0.16347,0.16662,0.297106,0.292593,0.300833,0.297112,0.29303,0.301887,1.79996,1.79996,14.5273
0.170,21.7976,1,330,15.079,1,158,14.2703,1,154,0,0,0,0.170044,0.16847,0.172013,0.170047,0.168133,0.171587,0.306058,0.302277,0.30997,0.306065,0.30124,0.310997,1.79987,1.79988,14.5738
0.175,23.9376,1,394,15.1827,1,168,14.3742,1,164,0,0,0,0.175031,0.173537,0.176873,0.175035,0.17319,0.176467,0.315013,0.310973,0.321927,0.315022,0.31001,0.319313,1.79976,1.79976,14.6271
0.180,27.1637,1,529,15.2902,1,152,14.478,1,152,0,0,0,0.180031,0.17867,0.181997,0.180031,0.17798,0.18151,0.324079,0.319333,0.329167,0.324079,0.318747,0.327863,1.80013,1.80013,14.6787
0.185,33.5142,1,761,15.392,1,162,14.5802,1,158,0,0,0,0.185042,0.18355,0.186917,0.185039,0.183473,0.18659,0.333089,0.32838,0.338653,0.333085,0.32822,0.336947,1.80007,1.80008,14.7252
0.190,252.743,1,22530,15.503,1,163,14.6894,1,163,0,0,0,0.18998,0.188994,0.19107,0.189913,0.188333,0.191227,0.341899,0.338244,0.345053,0.341776,0.338304,0.34475,1.79966,1.79965,14.7735
